it,Gain,UGF,BW,Pole_2,Power,CMRR,SR,vds_0,vds_1,vds_2,vds_sat_0,vds_sat_1,vds_sat_2,TEs_0,TEs_1,TEs_2,Fins_0,Fins_1,Fins_2,I_s,I_tail
67,23.185563316495124,9983743.116463698,691855.2362037802,283695822791.2751,2.4089001816730996e-05,46.30702680245478,5.0181048502293,0.2828828828828828,0.4822822822822822,0.43483483483483487,0.16,0.08,0.16,12.5,25.0,12.5,3.6264601038556865,16.13324224965991,1.7595885415869654,2.2798634442953876e-05,2.0106748608671323e-05
68,22.774897351106432,10016320.792604038,727718.4028438187,202864586278.4552,2.4167784408736232e-05,48.20960842389625,5.034485188474063,0.28448448448448443,0.5271271271271271,0.3883883883883884,0.16,0.08,0.12307692307692308,12.5,25.0,16.25,3.621416347445383,15.99349315552243,3.5208419104157676,2.2766925626277373e-05,2.0106775640446355e-05
69,22.341673531092322,9986193.008193245,762634.203428119,136918592161.7801,2.4095468161276922e-05,49.596917262925196,5.019348735877583,0.28528528528528524,0.5623623623623624,0.35235235235235235,0.16,0.08,0.1,12.5,25.0,20.0,3.618916083944897,15.722000207094364,6.95256730164712,2.275120710410253e-05,2.01068497241794e-05
70,22.672050504535335,9984617.52582119,734055.5186732727,435492556829.50165,3.3459264947783554e-05,35.881014665678464,6.970384248019946,0.21961961961961957,0.35095095095095086,0.6294294294294295,0.12307692307692308,0.1111111111111111,0.4,16.25,18.0,5.0,10.390961967068959,6.675306349431221,0.4727193965810284,3.320832710917029e-05,2.792565182589819e-05
71,22.313660120017076,10000413.13376471,766187.2766714812,373127489012.6793,3.3512241104127264e-05,40.490209432468795,6.981424352640195,0.2244244244244244,0.47187187187187174,0.5037037037037038,0.12307692307692308,0.1111111111111111,0.22857142857142856,16.25,18.0,8.75,10.336510162421826,6.501351841394806,1.1450220301077654,3.303430536352851e-05,2.792562527205045e-05
72,21.772722212490308,10001464.591217564,815506.6204954301,284200049725.4608,3.3515946918487625e-05,43.09784121179975,6.982164366440183,0.2268268268268268,0.5383383383383383,0.43483483483483487,0.12307692307692308,0.1111111111111111,0.16,16.25,18.0,12.5,10.309595531591661,6.409235979546603,2.443839085160037,3.294828927883267e-05,2.7925652482961227e-05
73,21.208858922579324,10005212.113550916,870529.2219674976,202640567595.53372,3.352888663931501e-05,44.84553683167044,6.984784018321058,0.22842842842842837,0.5831831831831832,0.3883883883883884,0.12307692307692308,0.1111111111111111,0.12307692307692308,16.25,18.0,16.25,10.291795965249941,6.356329785175349,4.88999782498259,3.28914038986965e-05,2.7925732438689643e-05
74,22.94865946392383,10002553.583224203,712324.5515695988,436274816062.2025,3.0549389404048064e-05,36.47233276769325,6.3641305386461475,0.2356356356356356,0.33493493493493487,0.6294294294294295,0.12307692307692308,0.10126582278481013,0.4,16.25,19.75,5.0,9.42985962631533,8.363409318209845,0.4308341831326291,2.9739330924597283e-05,2.5451304684923756e-05
75,22.66995752691326,9977584.013929266,733715.2013152349,372275588434.94495,3.0473138115273495e-05,41.12468132073324,6.348261264888147,0.23963963963963958,0.45665665665665656,0.5037037037037038,0.12307692307692308,0.10126582278481013,0.22857142857142856,16.25,19.75,8.75,9.390254493980128,8.002847479966084,1.0435667601744716,2.9614426611754472e-05,2.545126078339058e-05
76,22.183445634428708,9985405.497800844,776592.915087155,283743508922.1801,3.049716939585743e-05,43.776809216051234,6.353244372452111,0.242042042042042,0.5231231231231231,0.43483483483483487,0.12307692307692308,0.10126582278481013,0.16,16.25,19.75,12.5,9.366869980369163,7.885865764950407,2.2273007273645495,2.9540677922341695e-05,2.545127724043911e-05
77,21.661007369996575,9993948.976362491,825442.3735547761,202412142674.82874,3.052357452529451e-05,45.55970094146808,6.358684082555554,0.2436436436436436,0.567967967967968,0.3883883883883884,0.12307692307692308,0.10126582278481013,0.12307692307692308,16.25,19.75,16.25,9.351444340158796,7.816795187441095,4.456713903896039,2.9492029454907495e-05,2.5451340571185603e-05
78,21.135225766857005,9981982.682774585,875902.0116137945,136861767724.90677,3.0487656404009107e-05,46.850508881517364,6.3510745201969625,0.2444444444444444,0.6032032032032031,0.35235235235235235,0.12307692307692308,0.10126582278481013,0.1,16.25,19.75,20.0,9.343810315458486,7.70439612654977,8.800637929779652,2.9467953721455903e-05,2.5451476649362477e-05
79,23.209769773403263,10010549.907286346,691782.3008603314,436623548056.34784,2.8085352866376875e-05,36.97220315256755,5.850751978910536,0.25005005005005,0.3205205205205205,0.6294294294294295,0.12307692307692308,0.09302325581395349,0.4,16.25,21.5,5.0,8.53444488069676,10.508359217159954,0.3957678336922561,2.691542510945633e-05,2.337977837912876e-05
80,22.95350040298427,10023613.918205176,713426.6204258485,373992919161.00665,2.8121996121962514e-05,41.64858878854485,5.85840433620296,0.2548548548548548,0.4414414414414414,0.5037037037037038,0.12307692307692308,0.09302325581395349,0.22857142857142856,16.25,21.5,8.75,8.493293770728393,10.216195595651785,0.9586285971607482,2.6785645184223025e-05,2.337972744232959e-05
