Vd0,Vd1,Id0,Id1,Rout,Cout
0.04211,0.5474,-1.661e-09,-4.311e-09,-185908161.36828408,1.8843945262080403e-16
0.04211,0.5895,-1.66e-09,-4.539e-09,-183958793.2303164,1.849380438727824e-16
0.04211,0.6316,-1.658e-09,-4.769e-09,-182282172.80349982,1.8175494501094448e-16
0.04211,0.6737,-1.656e-09,-5.001e-09,-180733779.1433219,1.787310010921985e-16
0.04211,0.7158,-1.653e-09,-5.235e-09,-179115171.05498835,1.7602536705963624e-16
0.04211,0.7579,-1.65e-09,-5.472e-09,-176647235.47076485,1.7347888797016597e-16
0.04211,0.8,-1.647e-09,-5.713e-09,-171614896.17298785,1.7109156382378749e-16
0.08421,0.0,0.0,0.0,-3294892.9159802306,3.0796481488281747e-16
0.08421,0.04211,-8.63e-09,-6.846e-09,-13435442.697836893,2.936408700045469e-16
0.08421,0.08421,-8.63e-09,-8.63e-09,-42211903.75685944,2.7947608006936816e-16
0.08421,0.1263,-8.63e-09,-9.405e-09,-62617407.63932373,2.6626621979274087e-16
0.08421,0.1684,-8.629e-09,-1.008e-08,-61050061.050061055,2.543295990608487e-16
0.08421,0.2105,-8.629e-09,-1.079e-08,-56529112.49293385,2.4350706293059995e-16
0.08421,0.2526,-8.629e-09,-1.156e-08,-53219797.764768496,2.339577663450861e-16
0.08421,0.2947,-8.629e-09,-1.237e-08,-50994390.61703214,2.255225543612156e-16
0.08421,0.3368,-8.629e-09,-1.321e-08,-49431537.32081069,2.1820142697898845e-16
0.08421,0.3789,-8.628e-09,-1.408e-08,-48262548.26254827,2.116760743122208e-16
0.08421,0.4211,-8.628e-09,-1.496e-08,-47348484.84848484,2.0578734141782074e-16
0.08421,0.4632,-8.627e-09,-1.585e-08,-46620046.620046616,2.0069438323888007e-16
0.08421,0.5053,-8.626e-09,-1.676e-08,-46019328.117809474,1.9607888988921506e-16
0.08421,0.5474,-8.625e-09,-1.768e-08,-45495905.36851684,1.9178170642573382e-16
0.08421,0.5895,-8.624e-09,-1.861e-08,-45065344.74988734,1.879619877915284e-16
0.08421,0.6316,-8.622e-09,-1.955e-08,-44702726.86633884,1.8446057904350673e-16
0.08421,0.6737,-8.62e-09,-2.05e-08,-44404973.35701599,1.8127748018166877e-16
0.08421,0.7158,-8.618e-09,-2.145e-08,-44169611.30742049,1.7841269120601468e-16
0.08421,0.7579,-8.616e-09,-2.24e-08,-43956043.956043966,1.7570705717345242e-16
0.08421,0.8,-8.613e-09,-2.336e-08,-43744531.933508314,1.7316057808398207e-16
0.1263,0.0,0.0,0.0,-803212.8514056226,3.2117467515944476e-16
0.1263,0.04211,-3.86e-08,-2.809e-08,-3272251.308900523,3.070098852242662e-16
0.1263,0.08421,-3.86e-08,-3.542e-08,-10281719.103434093,2.926859403459956e-16
0.1263,0.1263,-3.86e-08,-3.86e-08,-15264845.061822627,2.7868030535390866e-16
0.1263,0.1684,-3.86e-08,-4.136e-08,-14885382.55433165,2.6562960002037323e-16
0.1263,0.2105,-3.86e-08,-4.43e-08,-13781697.905181916,2.535338243453893e-16
0.1263,0.2526,-3.86e-08,-4.746e-08,-12975217.334890356,2.4287044315823235e-16
0.1263,0.2947,-3.86e-08,-5.077e-08,-12433171.702101206,2.3332114657271856e-16
0.1263,0.3368,-3.86e-08,-5.422e-08,-12052549.114137638,2.250450895319401e-16
0.1263,0.3789,-3.86e-08,-5.775e-08,-11771630.370806355,2.1772396214971286e-16
0.1263,0.4211,-3.86e-08,-6.137e-08,-11552680.22181146,2.111986094829451e-16
0.1263,0.4632,-3.86e-08,-6.504e-08,-11375270.162666364,2.05309876588545e-16
0.1263,0.5053,-3.86e-08,-6.877e-08,-11228385.358185494,2.0021691840960427e-16
0.1263,0.5474,-3.86e-08,-7.254e-08,-11104941.699056081,1.9560142505993933e-16
0.1263,0.5895,-3.86e-08,-7.635e-08,-11002310.485201893,1.9130424159645814e-16
0.1263,0.6316,-3.859e-08,-8.019e-08,-10915838.8822181,1.8764367790534462e-16
0.1263,0.6737,-3.859e-08,-8.406e-08,-10845986.984815618,1.841422691573229e-16
0.1263,0.7158,-3.859e-08,-8.795e-08,-10792143.31966329,1.8095917029548487e-16
0.1263,0.7579,-3.859e-08,-9.186e-08,-10751532.093323296,1.7793522637673904e-16
0.1263,0.8,-3.859e-08,-9.578e-08,-10723860.589812333,1.7522959234417671e-16
0.1684,0.0,0.0,0.0,-196502.25977598736,3.3438453543607224e-16
0.1684,0.04211,-1.694e-07,-1.15e-07,-798084.5969672785,3.2037890044398536e-16
0.1684,0.08421,-1.694e-07,-1.451e-07,-2506893.95838556,3.0621411050880666e-16
0.1684,0.1263,-1.694e-07,-1.581e-07,-3728560.775540641,2.92049320573628e-16
0.1684,0.1684,-1.694e-07,-1.694e-07,-3639010.1892285296,2.780436855815411e-16
0.1684,0.2105,-1.694e-07,-1.814e-07,-3370407.8193461406,2.648338253049139e-16
0.1684,0.2526,-1.694e-07,-1.943e-07,-3173595.6839098698,2.5289720457302173e-16
0.1684,0.2947,-1.694e-07,-2.079e-07,-3041362.5304136253,2.422338233858647e-16
0.1684,0.3368,-1.694e-07,-2.22e-07,-2948982.601002654,2.3284368174344283e-16
0.1684,0.3789,-1.694e-07,-2.364e-07,-2881014.1169691733,2.244084697595724e-16
0.1684,0.4211,-1.694e-07,-2.512e-07,-2828054.298642534,2.1708734237734525e-16
0.1684,0.4632,-1.694e-07,-2.662e-07,-2784739.626844891,2.1072114465366937e-16
0.1684,0.5053,-1.694e-07,-2.814e-07,-2748763.056624519,2.0483241175926925e-16
0.1684,0.5474,-1.694e-07,-2.968e-07,-2718868.950516585,1.9973945358032866e-16
0.1684,0.5895,-1.694e-07,-3.124e-07,-2693965.5172413797,1.9512396023066367e-16
0.1684,0.6316,-1.694e-07,-3.281e-07,-2673796.79144385,1.9098593171027442e-16
0.1684,0.6737,-1.694e-07,-3.439e-07,-2656748.1402763017,1.8716621307606891e-16
0.1684,0.7158,-1.694e-07,-3.598e-07,-2643404.705260376,1.8366480432804713e-16
0.1684,0.7579,-1.694e-07,-3.757e-07,-2634351.9494204423,1.8048170546620934e-16
0.1684,0.8,-1.694e-07,-3.917e-07,-2628120.8935611034,1.7761691649055525e-16
0.2105,0.0,0.0,0.0,-48732.94346978558,3.506183396314454e-16
0.2105,0.04211,-7.373e-07,-4.669e-07,-195274.36047646942,3.335887607206127e-16
0.2105,0.08421,-7.373e-07,-5.898e-07,-613496.9325153374,3.1958312572852585e-16
0.2105,0.1263,-7.373e-07,-6.429e-07,-918273.6455463726,3.055774907364391e-16
0.2105,0.1684,-7.373e-07,-6.887e-07,-900090.0090009002,2.912535458581684e-16
0.2105,0.2105,-7.373e-07,-7.373e-07,-834724.5409015025,2.7740706580917357e-16
0.2105,0.2526,-7.373e-07,-7.893e-07,-786782.0613690006,2.643563604756382e-16
0.2105,0.2947,-7.373e-07,-8.44e-07,-754716.9811320754,2.52419739743746e-16
0.2105,0.3368,-7.373e-07,-9.007e-07,-732064.421669107,2.4175635855658903e-16
0.2105,0.3789,-7.373e-07,-9.589e-07,-715307.5822603719,2.3220706197107534e-16
0.2105,0.4211,-7.373e-07,-1.018e-06,-702740.6886858748,2.239310049302968e-16
0.2105,0.4632,-7.373e-07,-1.079e-06,-692041.5224913496,2.1660987754806954e-16
0.2105,0.5053,-7.373e-07,-1.14e-06,-683526.999316473,2.1024367982439371e-16
0.2105,0.5474,-7.373e-07,-1.202e-06,-676589.9864682001,2.0451410187308555e-16
0.2105,0.5895,-7.373e-07,-1.264e-06,-670241.2868632708,1.9926198875105295e-16
0.2105,0.6316,-7.373e-07,-1.327e-06,-665335.9946773119,1.9480565034447993e-16
0.2105,0.6737,-7.373e-07,-1.391e-06,-661375.6613756615,1.905084668809987e-16
0.2105,0.7158,-7.373e-07,-1.455e-06,-658327.8472679392,1.868479031898852e-16
0.2105,0.7579,-7.373e-07,-1.519e-06,-656167.9790026249,1.8334649444186336e-16
0.2105,0.8,-7.373e-07,-1.583e-06,-654878.8474132287,1.8016339558002547e-16
0.2526,0.0,0.0,0.0,-12717.792191275596,3.808577788189055e-16
0.2526,0.04211,-3.108e-06,-1.834e-06,-48496.60523763337,3.49663409972894e-16
0.2526,0.08421,-3.108e-06,-2.33e-06,-152392.56324291372,3.3279298600515324e-16
0.2526,0.1263,-3.108e-06,-2.542e-06,-233426.70401493926,3.1910566089925027e-16
0.2526,0.1684,-3.108e-06,-2.72e-06,-231964.7413593134,3.051000259071634e-16
0.2526,0.2105,-3.108e-06,-2.908e-06,-216590.85986571366,2.9077608102889277e-16
0.2526,0.2526,-3.108e-06,-3.108e-06,-204918.03278688525,2.769296009798979e-16
0.2526,0.2947,-3.108e-06,-3.318e-06,-197005.5161544523,2.637197407032706e-16
0.2526,0.3368,-3.108e-06,-3.535e-06,-191534.1888527102,2.519422749144703e-16
0.2526,0.3789,-3.108e-06,-3.758e-06,-187511.71948246768,2.412788937273133e-16
0.2526,0.4211,-3.108e-06,-3.984e-06,-184399.77872026555,2.3188875208489157e-16
0.2526,0.4632,-3.108e-06,-4.214e-06,-181950.50946142647,2.2345354010102105e-16
0.2526,0.5053,-3.108e-06,-4.447e-06,-179920.8348326736,2.162915676618858e-16
0.2526,0.5474,-3.108e-06,-4.682e-06,-178221.35091783997,2.0976621499511803e-16
0.2526,0.5895,-3.108e-06,-4.919e-06,-176834.6595932803,2.0403663704380987e-16
0.2526,0.6316,-3.108e-06,-5.158e-06,-175716.04287471445,1.989436788648692e-16
0.2526,0.6737,-3.108e-06,-5.398e-06,-174825.1748251748,1.9432818551520422e-16
0.2526,0.7158,-3.108e-06,-5.64e-06,-174155.34656913969,1.9019015699481492e-16
0.2526,0.7579,-3.108e-06,-5.882e-06,-173671.4136853074,1.8652959330370135e-16
0.2526,0.8,-3.108e-06,-6.124e-06,-173430.4543877905,1.8302818455567966e-16
0.2947,0.0,0.0,0.0,-3831.4176245210733,4.4181412202310136e-16
0.2947,0.04211,-1.186e-05,-6.505e-06,-12711.325791280029,3.784704546725272e-16
0.2947,0.08421,-1.186e-05,-8.426e-06,-39463.299131807406,3.4902679020052663e-16
0.2947,0.1263,-1.186e-05,-9.22e-06,-64724.91909385112,3.329521409482452e-16
0.2947,0.1684,-1.186e-05,-9.847e-06,-67249.4956287828,3.191056608992501e-16
0.2947,0.2105,-1.186e-05,-1.049e-05,-64061.49903907751,3.0494087096407147e-16
0.2947,0.2526,-1.186e-05,-1.116e-05,-61274.50980392157,2.9061692608580086e-16
0.2947,0.2947,-1.186e-05,-1.186e-05,-59347.18100890208,2.7661129109371407e-16
0.2947,0.3368,-1.186e-05,-1.258e-05,-58038.30528148578,2.634014308170868e-16
0.2947,0.3789,-1.186e-05,-1.331e-05,-57077.62557077625,2.516239650282866e-16
0.2947,0.4211,-1.186e-05,-1.405e-05,-56369.785794813964,2.409605838411296e-16
0.2947,0.4632,-1.186e-05,-1.48e-05,-55803.57142857142,2.315704421987077e-16
0.2947,0.5053,-1.186e-05,-1.556e-05,-55370.98560354375,2.2329438515792914e-16
0.2947,0.5474,-1.186e-05,-1.632e-05,-55005.500550055,2.1597325777570195e-16
0.2947,0.5895,-1.186e-05,-1.709e-05,-54734.53749315818,2.0944790510893424e-16
0.2947,0.6316,-1.186e-05,-1.786e-05,-54495.912806539505,2.037183271576261e-16
0.2947,0.6737,-1.186e-05,-1.864e-05,-54347.82608695653,1.9862536897868538e-16
0.2947,0.7158,-1.186e-05,-1.941e-05,-54229.9349240781,1.9416903057211226e-16
0.2947,0.7579,-1.186e-05,-2.019e-05,-54200.542005420044,1.9003100205172308e-16
0.2947,0.8,-1.186e-05,-2.096e-05,-54200.54200542005,1.8621128341751757e-16
0.3368,0.0,0.0,0.0,-1484.1199168892845,5.256887770325303e-16
0.3368,0.04211,-3.712e-05,-1.87e-05,-3859.5137012736395,4.346521495839662e-16
0.3368,0.08421,-3.712e-05,-2.535e-05,-11149.514996097669,3.7671975029851634e-16
0.3368,0.1263,-3.712e-05,-2.803e-05,-20614.306328592043,3.503000297452616e-16
0.3368,0.1684,-3.712e-05,-2.989e-05,-23764.25855513308,3.3422538049298024e-16
0.3368,0.2105,-3.712e-05,-3.165e-05,-23752.969121140144,3.199014356147096e-16
0.3368,0.2526,-3.712e-05,-3.344e-05,-23277.46741154563,3.0541833579334705e-16
0.3368,0.2947,-3.712e-05,-3.527e-05,-22883.29519450801,2.909352359719847e-16
0.3368,0.3368,-3.712e-05,-3.712e-05,-22614.20171867933,2.767704460368061e-16
0.3368,0.3789,-3.712e-05,-3.899e-05,-22426.553038797934,2.6356058576017874e-16
0.3368,0.4211,-3.712e-05,-4.087e-05,-22296.544035674473,2.516239650282865e-16
0.3368,0.4632,-3.712e-05,-4.277e-05,-22207.41727737064,2.4096058384112953e-16
0.3368,0.5053,-3.712e-05,-4.466e-05,-22143.489813994685,2.3157044219870765e-16
0.3368,0.5474,-3.712e-05,-4.657e-05,-22099.447513812156,2.232943851579292e-16
0.3368,0.5895,-3.712e-05,-4.847e-05,-22075.055187637965,2.15973257775702e-16
0.3368,0.6316,-3.712e-05,-5.038e-05,-22065.313327449247,2.0944790510893428e-16
0.3368,0.6737,-3.712e-05,-5.229e-05,-22075.05518763797,2.03718327157626e-16
0.3368,0.7158,-3.712e-05,-5.42e-05,-22094.564737074677,1.986253689786854e-16
0.3368,0.7579,-3.712e-05,-5.61e-05,-22133.687472332887,1.941690305721124e-16
0.3368,0.8,-3.712e-05,-5.8e-05,-22182.78615794144,1.9003100205172298e-16
0.3789,0.0,0.0,0.0,-743.4944237918218,6.049479386922939e-16
0.3789,0.04211,-9.19e-05,-4.15e-05,-1504.8908954100827,5.120014519266273e-16
0.3789,0.08421,-9.19e-05,-6.011e-05,-3665.6891495601176,4.268535573724632e-16
0.3789,0.1263,-9.19e-05,-6.81e-05,-7396.449704142012,3.781521447863433e-16
0.3789,0.1684,-9.19e-05,-7.288e-05,-9980.039920159681,3.5332397366400767e-16
0.3789,0.2105,-9.19e-05,-7.688e-05,-10895.619960775766,3.367718595824506e-16
0.3789,0.2526,-9.19e-05,-8.069e-05,-11163.206072784102,3.2165213998872054e-16
0.3789,0.2947,-9.19e-05,-8.445e-05,-11254.9240292628,3.0685073028117425e-16
0.3789,0.3368,-9.19e-05,-8.818e-05,-11303.266644060135,2.9189016563053604e-16
0.3789,0.3789,-9.19e-05,-9.19e-05,-11341.72621072927,2.777253756953574e-16
0.3789,0.4211,-9.19e-05,-9.56e-05,-11377.858686995107,2.643563604756382e-16
0.3789,0.4632,-9.19e-05,-9.93e-05,-11414.22212076247,2.522605848006541e-16
0.3789,0.5053,-9.19e-05,-0.000103,-11452.130096197896,2.4143804867040516e-16
0.3789,0.5474,-9.19e-05,-0.0001067,-11490.29070435482,2.3188875208489157e-16
0.3789,0.5895,-9.19e-05,-0.0001103,-11530.035743110802,2.236126950441129e-16
0.3789,0.6316,-9.19e-05,-0.000114,-11571.39551029854,2.1629156766188582e-16
0.3789,0.6737,-9.19e-05,-0.0001176,-11614.401858304298,2.09766214995118e-16
0.3789,0.7158,-9.19e-05,-0.0001212,-11661.80758017493,2.040366370438098e-16
0.3789,0.7579,-9.19e-05,-0.0001248,-11712.344811431252,1.989436788648691e-16
0.3789,0.8,-9.19e-05,-0.0001284,-11767.474699929397,1.943281855152042e-16
0.4211,0.0,0.0,0.0,-450.24763619990995,6.72111324677074e-16
0.4211,0.04211,-0.0001866,-7.414e-05,-756.4296520423602,5.88395824610737e-16
0.4211,0.08421,-0.0001866,-0.0001148,-1508.7507543753775,4.949718730157944e-16
0.4211,0.1263,-0.0001866,-0.0001348,-2962.085308056872,4.233521486244416e-16
0.4211,0.1684,-0.0001866,-0.0001461,-4578.75457875458,3.816535535343649e-16
0.4211,0.2105,-0.0001866,-0.0001542,-5643.340857787811,3.5762115712748886e-16
0.4211,0.2526,-0.0001866,-0.0001613,-6203.47394540943,3.401141133873804e-16
0.4211,0.2947,-0.0001866,-0.0001679,-6514.657980456026,3.2435777402128277e-16
0.4211,0.3368,-0.0001866,-0.0001743,-6702.412868632708,3.089197445413689e-16
0.4211,0.3789,-0.0001866,-0.0001805,-6839.945280437756,2.936408700045469e-16
0.4211,0.4211,-0.0001866,-0.0001866,-6944.444444444444,2.7899861524009253e-16
0.4211,0.4632,-0.0001866,-0.0001926,-7032.348804500703,2.6547044507728147e-16
0.4211,0.5053,-0.0001866,-0.0001986,-7107.320540156362,2.532155144592054e-16
0.4211,0.5474,-0.0001866,-0.0002045,-7173.601147776186,2.4239297832895647e-16
0.4211,0.5895,-0.0001866,-0.0002103,-7235.890014471778,2.3268452680035107e-16
0.4211,0.6316,-0.0001866,-0.0002161,-7288.629737609332,2.2440846975957237e-16
0.4211,0.6737,-0.0001866,-0.0002219,-7347.538574577517,2.1692818743425334e-16
0.4211,0.7158,-0.0001866,-0.0002276,-7401.924500370095,2.1040283476748567e-16
0.4211,0.7579,-0.0001866,-0.0002333,-7451.564828614009,2.046732568161774e-16
0.4211,0.8,-0.0001866,-0.0002389,-7507.507507507506,1.9958029863723675e-16
0.4632,0.0,0.0,0.0,-309.981401115933,7.298845690194321e-16
0.4632,0.04211,-0.0003265,-0.0001138,-458.50527281063734,6.55400055652425e-16
0.4632,0.08421,-0.0003265,-0.0001857,-780.6401249024198,5.642042732607691e-16
0.4632,0.1263,-0.0003265,-0.0002266,-1389.8540653231412,4.8032961825134e-16
0.4632,0.1684,-0.0003265,-0.0002504,-2244.165170556553,4.216014442504307e-16
0.4632,0.2105,-0.0003265,-0.0002662,-3075.0307503075032,3.8579158205475435e-16
0.4632,0.2526,-0.0003265,-0.0002786,-3692.7621861152147,3.623958054202456e-16
0.4632,0.2947,-0.0003265,-0.0002894,-4106.776180698152,3.4425214190776966e-16
0.4632,0.3368,-0.0003265,-0.0002993,-4387.889425186486,3.2770002782621245e-16
0.4632,0.3789,-0.0003265,-0.0003087,-4589.261128958237,3.1162537857393107e-16
0.4632,0.4211,-0.0003265,-0.0003177,-4741.583688952111,2.958690392078334e-16
0.4632,0.4632,-0.0003265,-0.0003265,-4861.448711716091,2.8090847455719526e-16
0.4632,0.5053,-0.0003265,-0.000335,-4962.779156327543,2.670619945082004e-16
0.4632,0.5474,-0.0003265,-0.0003434,-5047.955577990913,2.546479089470326e-16
0.4632,0.5895,-0.0003265,-0.0003517,-5122.950819672133,2.435070629305998e-16
0.4632,0.6316,-0.0003265,-0.0003599,-5192.107995846314,2.3379861140199424e-16
0.4632,0.6737,-0.0003265,-0.0003679,-5254.860746190226,2.2536339941812383e-16
0.4632,0.7158,-0.0003265,-0.0003759,-5313.496280552605,2.1788311709280463e-16
0.4632,0.7579,-0.0003265,-0.0003838,-5370.569280343716,2.1135776442603706e-16
0.4632,0.8,-0.0003265,-0.0003916,-5422.993492407809,2.054690315316369e-16
0.5053,0.0,0.0,0.0,-232.77467411545624,7.808141508088384e-16
0.5053,0.04211,-0.0005107,-0.0001574,-315.6565656565657,7.138099197671505e-16
0.5053,0.08421,-0.0005107,-0.0002673,-480.3073967339096,6.267521658958839e-16
0.5053,0.1263,-0.0005107,-0.000337,-776.3975155279502,5.3826201753679e-16
0.5053,0.1684,-0.0005107,-0.0003804,-1222.942399412988,4.675972228039884e-16
0.5053,0.2105,-0.0005107,-0.000409,-1759.9436818021825,4.200098948195117e-16
0.5053,0.2526,-0.0005107,-0.0004299,-2274.277916761428,3.8897468091659216e-16
0.5053,0.2947,-0.0005107,-0.0004468,-2696.871628910464,3.6685214382681863e-16
0.5053,0.3368,-0.0005107,-0.0004615,-3022.9746070133015,3.4839017042815884e-16
0.5053,0.3789,-0.0005107,-0.0004749,-3271.1808963035655,3.313605915173261e-16
0.5053,0.4211,-0.0005107,-0.0004874,-3463.80325597506,3.1464932249267707e-16
0.5053,0.4632,-0.0005107,-0.0004992,-3617.9450072358904,2.9841551829730373e-16
0.5053,0.5053,-0.0005107,-0.0005107,-3743.9161362785467,2.831366437604819e-16
0.5053,0.5474,-0.0005107,-0.0005218,-3850.5968425105893,2.6897185382530306e-16
0.5053,0.5895,-0.0005107,-0.0005326,-3941.6633819471813,2.562394583779516e-16
0.5053,0.6316,-0.0005107,-0.0005431,-4022.52614641995,2.4509861236151895e-16
0.5053,0.6737,-0.0005107,-0.0005535,-4095.0040950040943,2.3523100588982124e-16
0.5053,0.7158,-0.0005107,-0.0005637,-4161.464835622139,2.264774840197671e-16
0.5053,0.7579,-0.0005107,-0.0005737,-4224.757076468102,2.1899720169444805e-16
0.5053,0.8,-0.0005107,-0.0005836,-4282.655246252677,2.1231269408458828e-16
0.5474,0.0,0.0,0.0,-185.90816136828403,8.261733095900289e-16
0.5474,0.04211,-0.0007333,-0.0002026,-237.13540431586432,7.652169663858328e-16
0.5474,0.08421,-0.0007333,-0.0003542,-333.4444814938313,6.82615550921139e-16
0.5474,0.1263,-0.0007333,-0.0004584,-499.0019960079841,5.925338531311261e-16
0.5474,0.1684,-0.0007333,-0.0005275,-752.4454477050414,5.13752156300638e-16
0.5474,0.2105,-0.0007333,-0.0005741,-1088.020890001088,4.564563767875558e-16
0.5474,0.2526,-0.0007333,-0.0006074,-1463.0577907827362,4.1778172561622525e-16
0.5474,0.2947,-0.0007333,-0.000633,-1825.4837531945966,3.90884540233695e-16
0.5474,0.3368,-0.0007333,-0.0006543,-2144.542140253056,3.700352426886567e-16
0.5474,0.3789,-0.0007333,-0.0006727,-2411.381721726549,3.518915791761806e-16
0.5474,0.4211,-0.0007333,-0.0006894,-2631.5789473684217,3.3454369037916386e-16
0.5474,0.4632,-0.0007333,-0.0007049,-2812.9395218002805,3.175141114683312e-16
0.5474,0.5053,-0.0007333,-0.0007194,-2964.719833975689,3.0096199738677405e-16
0.5474,0.5474,-0.0007333,-0.0007333,-3092.145949288807,2.8536481296376826e-16
0.5474,0.5895,-0.0007333,-0.0007467,-3203.0749519538754,2.7088171314240593e-16
0.5474,0.6316,-0.0007333,-0.0007597,-3299.241174529858,2.5799016275196237e-16
0.5474,0.6737,-0.0007333,-0.0007722,-3385.2403520649955,2.4653100684934595e-16
0.5474,0.7158,-0.0007333,-0.0007845,-3462.603878116344,2.3650424543455643e-16
0.5474,0.7579,-0.0007333,-0.0007966,-3533.5689045936406,2.277507235645022e-16
0.5474,0.8,-0.0007333,-0.0008084,-3598.416696653472,2.2011128629609132e-16
0.5895,0.0,0.0,0.0,-155.23129462899718,8.665986651353703e-16
0.5895,0.04211,-0.0009861,-0.0002477,-189.35807612194657,8.107352801101149e-16
0.5895,0.08421,-0.0009861,-0.0004425,-251.50905432595576,7.324310481089022e-16
0.5895,0.1263,-0.0009861,-0.0005846,-355.11363636363643,6.425085052619813e-16
0.5895,0.1684,-0.0009861,-0.0006838,-513.083632632119,5.583155403663689e-16
0.5895,0.2105,-0.0009861,-0.0007527,-731.528895391368,4.930620136986917e-16
0.5895,0.2526,-0.0009861,-0.000802,-998.0039920159679,4.470662351451341e-16
0.5895,0.2947,-0.0009861,-0.0008391,-1283.6970474967907,4.152352465267549e-16
0.5895,0.3368,-0.0009861,-0.0008687,-1563.4771732332708,3.9152116000606253e-16
0.5895,0.3789,-0.0009861,-0.0008936,-1819.8362147406735,3.7210425694885123e-16
0.5895,0.4211,-0.0009861,-0.0009154,-2046.2451401677922,3.54278903322559e-16
0.5895,0.4632,-0.0009861,-0.000935,-2242.655303879793,3.370901694686345e-16
0.5895,0.5053,-0.0009861,-0.0009531,-2411.9633381572608,3.199014356147095e-16
0.5895,0.5474,-0.0009861,-0.0009701,-2558.8536335721597,3.0319016659006065e-16
0.5895,0.5895,-0.0009861,-0.0009861,-2686.005909213001,2.8727467228087094e-16
0.5895,0.6316,-0.0009861,-0.001001,-2797.9854504756568,2.727915724595087e-16
0.5895,0.6737,-0.0009861,-0.001016,-2897.7108084613155,2.5958171218288132e-16
0.5895,0.7158,-0.0009861,-0.001031,-2986.8578255675034,2.4812255628026476e-16
0.5895,0.7579,-0.0009861,-0.001044,-3068.425897514575,2.379366399223835e-16
0.5895,0.8,-0.0009861,-0.001058,-3142.677561282212,2.290239631092374e-16
0.6316,0.0,0.0,0.0,-133.99437223636608,9.025676822741383e-16
0.6316,0.04211,-0.001261,-0.0002913,-158.10276679841894,8.511606356554563e-16
0.6316,0.08421,-0.001261,-0.0005294,-201.28824476650556,7.771535871177254e-16
0.6316,0.1263,-0.001261,-0.0007108,-271.7391304347826,6.886634387586311e-16
0.6316,0.1684,-0.001261,-0.0008428,-378.50113550340654,6.009690651149968e-16
0.6316,0.2105,-0.001261,-0.0009373,-529.100529100529,5.290310308374602e-16
0.6316,0.2526,-0.001261,-0.001006,-720.9805335255949,4.765098996171347e-16
0.6316,0.2947,-0.001261,-0.001057,-942.507068803016,4.3942679787672305e-16
