Vd0,Vd1,Id0,Id1,Rout,Cout
0.04211,0.4211,-1.059e-09,-2.102e-09,-415800415.8004158,2.011718480681557e-16
0.04211,0.4632,-1.058e-09,-2.203e-09,-418585182.08455414,1.963971997753989e-16
0.04211,0.5053,-1.057e-09,-2.303e-09,-422654268.80811507,1.9225917125500953e-16
0.04211,0.5474,-1.056e-09,-2.402e-09,-427533133.817871,1.8843945262080403e-16
0.04211,0.5895,-1.054e-09,-2.5e-09,-433463372.34503686,1.8493804387278236e-16
0.04211,0.6316,-1.053e-09,-2.596e-09,-440140845.0704226,1.8175494501094443e-16
0.04211,0.6737,-1.051e-09,-2.691e-09,-446827524.5755139,1.7873100109219845e-16
0.04211,0.7158,-1.048e-09,-2.785e-09,-452284034.37358665,1.7602536705963622e-16
0.04211,0.7579,-1.045e-09,-2.878e-09,-451263537.90613717,1.7347888797016587e-16
0.04211,0.8,-1.041e-09,-2.973e-09,-432338953.7397319,1.710915638237875e-16
0.08421,0.0,0.0,0.0,-5162622.612287043,3.0796481488281737e-16
0.08421,0.04211,-5.456e-09,-4.36e-09,-21321961.620469086,2.934817150614549e-16
0.08421,0.08421,-5.456e-09,-5.456e-09,-72727272.72727273,2.7947608006936816e-16
0.08421,0.1263,-5.456e-09,-5.882e-09,-119918455.45029381,2.662662197927409e-16
0.08421,0.1684,-5.456e-09,-6.227e-09,-119932837.61093786,2.5432959906084877e-16
0.08421,0.2105,-5.456e-09,-6.591e-09,-111656989.72755696,2.4350706293059985e-16
0.08421,0.2526,-5.456e-09,-6.979e-09,-106123315.29236975,2.3395776634508616e-16
0.08421,0.2947,-5.455e-09,-7.382e-09,-103167234.08645414,2.2552255436121574e-16
0.08421,0.3368,-5.455e-09,-7.793e-09,-101853738.0321858,2.182014269789885e-16
0.08421,0.3789,-5.454e-09,-8.208e-09,-101553772.72265667,2.1167607431222074e-16
0.08421,0.4211,-5.454e-09,-8.622e-09,-101895251.68127166,2.057873414178207e-16
0.08421,0.4632,-5.453e-09,-9.033e-09,-102701037.28047653,2.0069438323888005e-16
0.08421,0.5053,-5.452e-09,-9.441e-09,-103863730.7852098,1.9607888988921504e-16
0.08421,0.5474,-5.451e-09,-9.844e-09,-105307497.89385004,1.9178170642573392e-16
0.08421,0.5895,-5.45e-09,-1.024e-08,-107009095.7731407,1.8796198779152844e-16
0.08421,0.6316,-5.449e-09,-1.063e-08,-108979947.68962508,1.8446057904350673e-16
0.08421,0.6737,-5.447e-09,-1.101e-08,-111185234.600845,1.8127748018166887e-16
0.08421,0.7158,-5.445e-09,-1.139e-08,-113610543.05839583,1.784126912060146e-16
0.08421,0.7579,-5.442e-09,-1.175e-08,-116157509.58299454,1.757070571734525e-16
0.08421,0.8,-5.439e-09,-1.211e-08,-118469375.66639028,1.731605780839821e-16
0.1263,0.0,0.0,0.0,-1257861.6352201258,3.210155202163529e-16
0.1263,0.04211,-2.415e-08,-1.789e-08,-5192107.995846314,3.0700988522426606e-16
0.1263,0.08421,-2.415e-08,-2.24e-08,-17717930.545712266,2.9268594034599545e-16
0.1263,0.1263,-2.415e-08,-2.415e-08,-29222676.797194626,2.786803053539087e-16
0.1263,0.1684,-2.415e-08,-2.556e-08,-29231218.941829883,2.656296000203732e-16
0.1263,0.2105,-2.414e-08,-2.706e-08,-27218290.691344585,2.5353382434538927e-16
0.1263,0.2526,-2.414e-08,-2.865e-08,-25873221.216041397,2.428704431582323e-16
0.1263,0.2947,-2.414e-08,-3.03e-08,-25157232.70440252,2.333211465727185e-16
0.1263,0.3368,-2.414e-08,-3.199e-08,-24838549.428713363,2.2504508953194006e-16
0.1263,0.3789,-2.414e-08,-3.368e-08,-24770869.457517967,2.177239621497128e-16
0.1263,0.4211,-2.414e-08,-3.538e-08,-24863252.113376427,2.1119860948294513e-16
0.1263,0.4632,-2.414e-08,-3.707e-08,-25062656.641604006,2.0530987658854506e-16
0.1263,0.5053,-2.414e-08,-3.874e-08,-25354969.57403651,2.0021691840960434e-16
0.1263,0.5474,-2.414e-08,-4.039e-08,-25720164.609053493,1.9560142505993943e-16
0.1263,0.5895,-2.414e-08,-4.201e-08,-26150627.61506277,1.913042415964581e-16
0.1263,0.6316,-2.414e-08,-4.361e-08,-26645350.386357583,1.8764367790534457e-16
0.1263,0.6737,-2.414e-08,-4.517e-08,-27203482.045701846,1.841422691573229e-16
0.1263,0.7158,-2.414e-08,-4.67e-08,-27831895.352073476,1.8095917029548505e-16
0.1263,0.7579,-2.413e-08,-4.82e-08,-28530670.47075606,1.7793522637673902e-16
0.1263,0.8,-2.413e-08,-4.965e-08,-29299736.30237327,1.7522959234417684e-16
0.1684,0.0,0.0,0.0,-307219.66205837176,3.337479156637045e-16
0.1684,0.04211,-1.048e-07,-7.334e-08,-1265502.4044545682,3.2021974550089354e-16
0.1684,0.08421,-1.048e-07,-9.182e-08,-4317789.291882556,3.062141105088066e-16
0.1684,0.1263,-1.048e-07,-9.899e-08,-7127583.74910905,2.92049320573628e-16
0.1684,0.1684,-1.048e-07,-1.048e-07,-7137758.743754464,2.78043685581541e-16
0.1684,0.2105,-1.048e-07,-1.109e-07,-6644518.272425249,2.6483382530491383e-16
0.1684,0.2526,-1.048e-07,-1.174e-07,-6317119.39355654,2.5289720457302163e-16
0.1684,0.2947,-1.048e-07,-1.242e-07,-6142506.142506142,2.4223382338586476e-16
0.1684,0.3368,-1.048e-07,-1.311e-07,-6067961.165048544,2.3284368174344283e-16
0.1684,0.3789,-1.048e-07,-1.381e-07,-6049606.775559589,2.2440846975957237e-16
0.1684,0.4211,-1.048e-07,-1.45e-07,-6071645.41590771,2.1708734237734525e-16
0.1684,0.4632,-1.048e-07,-1.519e-07,-6123698.71402327,2.1072114465366942e-16
0.1684,0.5053,-1.048e-07,-1.588e-07,-6195786.864931847,2.0483241175926925e-16
0.1684,0.5474,-1.048e-07,-1.655e-07,-6285355.122564426,1.9973945358032863e-16
0.1684,0.5895,-1.048e-07,-1.721e-07,-6389776.357827476,1.951239602306637e-16
0.1684,0.6316,-1.048e-07,-1.787e-07,-6510416.666666667,1.9098593171027442e-16
0.1684,0.6737,-1.048e-07,-1.851e-07,-6648936.170212765,1.8716621307606894e-16
0.1684,0.7158,-1.048e-07,-1.913e-07,-6802721.088435375,1.8366480432804718e-16
0.1684,0.7579,-1.048e-07,-1.975e-07,-6973500.69735007,1.8048170546620932e-16
0.1684,0.8,-1.048e-07,-2.034e-07,-7168458.781362008,1.7761691649055522e-16
0.2105,0.0,0.0,0.0,-75757.57575757576,3.480718605419751e-16
0.2105,0.04211,-4.523e-07,-2.988e-07,-309214.59492888063,3.329521409482451e-16
0.2105,0.08421,-4.523e-07,-3.745e-07,-1054185.1149061776,3.194239707854339e-16
0.2105,0.1263,-4.523e-07,-4.038e-07,-1747946.163258172,3.055774907364389e-16
0.2105,0.1684,-4.523e-07,-4.274e-07,-1754385.9649122804,2.9125354585816855e-16
0.2105,0.2105,-4.523e-07,-4.523e-07,-1635858.0075249467,2.774070658091736e-16
0.2105,0.2526,-4.523e-07,-4.788e-07,-1555935.8954411077,2.643563604756382e-16
0.2105,0.2947,-4.523e-07,-5.062e-07,-1513546.2388375965,2.52419739743746e-16
0.2105,0.3368,-4.523e-07,-5.343e-07,-1494768.3109118086,2.417563585565891e-16
0.2105,0.3789,-4.523e-07,-5.625e-07,-1490757.3047107935,2.323662169141671e-16
0.2105,0.4211,-4.523e-07,-5.907e-07,-1496333.9817447255,2.2393100493029673e-16
0.2105,0.4632,-4.523e-07,-6.187e-07,-1508750.7543753772,2.1660987754806952e-16
0.2105,0.5053,-4.523e-07,-6.465e-07,-1526251.5262515265,2.1024367982439371e-16
0.2105,0.5474,-4.523e-07,-6.739e-07,-1548227.279764669,2.0451410187308553e-16
0.2105,0.5895,-4.523e-07,-7.008e-07,-1574059.4994490792,1.9942114369414484e-16
0.2105,0.6316,-4.523e-07,-7.273e-07,-1603849.238171612,1.9480565034447988e-16
0.2105,0.6737,-4.523e-07,-7.533e-07,-1637465.203864418,1.906676218240906e-16
0.2105,0.7158,-4.523e-07,-7.788e-07,-1675322.4995811696,1.868479031898851e-16
0.2105,0.7579,-4.523e-07,-8.036e-07,-1717622.8100309172,1.8334649444186343e-16
0.2105,0.8,-4.523e-07,-8.278e-07,-1764602.0822304569,1.8016339558002552e-16
0.2526,0.0,0.0,0.0,-19383.601473153714,3.7226341189194314e-16
0.2526,0.04211,-1.911e-06,-1.189e-06,-76277.65064836002,3.4711693088342375e-16
0.2526,0.08421,-1.911e-06,-1.497e-06,-259403.3722438392,3.3215636623278545e-16
0.2526,0.1263,-1.911e-06,-1.615e-06,-437062.937062937,3.189465059561583e-16
0.2526,0.1684,-1.911e-06,-1.709e-06,-443458.98004434584,3.049408709640715e-16
0.2526,0.2105,-1.911e-06,-1.807e-06,-415282.3920265781,2.907760810288927e-16
0.2526,0.2526,-1.911e-06,-1.911e-06,-395726.15749901073,2.769296009798978e-16
0.2526,0.2947,-1.911e-06,-2.019e-06,-385356.4547206166,2.6387889564636246e-16
0.2526,0.3368,-1.911e-06,-2.129e-06,-380807.31150038075,2.5194227491447036e-16
0.2526,0.3789,-1.911e-06,-2.24e-06,-379939.2097264437,2.412788937273134e-16
0.2526,0.4211,-1.911e-06,-2.351e-06,-381388.2532418002,2.318887520848915e-16
0.2526,0.4632,-1.911e-06,-2.461e-06,-384467.51249519404,2.23612695044113e-16
0.2526,0.5053,-1.911e-06,-2.57e-06,-388802.4883359253,2.1629156766188577e-16
0.2526,0.5474,-1.911e-06,-2.677e-06,-394321.7665615141,2.097662149951181e-16
0.2526,0.5895,-1.911e-06,-2.783e-06,-400801.6032064128,2.041957919869017e-16
0.2526,0.6316,-1.911e-06,-2.887e-06,-408163.2653061225,1.9894367886486918e-16
0.2526,0.6737,-1.911e-06,-2.989e-06,-416493.12786339025,1.9448734045829613e-16
0.2526,0.7158,-1.911e-06,-3.089e-06,-425894.3781942079,1.903493119379068e-16
0.2526,0.7579,-1.911e-06,-3.187e-06,-436300.1745200698,1.865295933037014e-16
0.2526,0.8,-1.911e-06,-3.282e-06,-447828.03403493064,1.8302818455567964e-16
0.2947,0.0,0.0,0.0,-5549.389567147614,4.2382961345371725e-16
0.2947,0.04211,-7.508e-06,-4.38e-06,-19546.52071931196,3.706718624610243e-16
0.2947,0.08421,-7.508e-06,-5.596e-06,-65487.88474132285,3.46639466054148e-16
0.2947,0.1263,-7.508e-06,-6.055e-06,-116103.56437942643,3.3231552117587746e-16
0.2947,0.1684,-7.508e-06,-6.401e-06,-122234.44566678892,3.189465059561582e-16
0.2947,0.2105,-7.508e-06,-6.754e-06,-116184.50098756827,3.0494087096407137e-16
0.2947,0.2526,-7.508e-06,-7.125e-06,-111470.29316687102,2.9061692608580096e-16
0.2947,0.2947,-7.508e-06,-7.508e-06,-108920.59688487092,2.7677044603680603e-16
0.2947,0.3368,-7.508e-06,-7.897e-06,-107839.96549121104,2.6356058576017864e-16
0.2947,0.3789,-7.508e-06,-8.287e-06,-107688.99418479431,2.517831199713784e-16
0.2947,0.4211,-7.508e-06,-8.678e-06,-108154.87778498812,2.4111973878422144e-16
0.2947,0.4632,-7.508e-06,-9.066e-06,-109039.36321011883,2.3172959714179965e-16
0.2947,0.5053,-7.508e-06,-9.45e-06,-110241.42872891632,2.234535401010211e-16
0.2947,0.5474,-7.508e-06,-9.829e-06,-111719.36096525528,2.1613241271879386e-16
0.2947,0.5895,-7.508e-06,-1.02e-05,-113430.12704174228,2.096070600520262e-16
0.2947,0.6316,-7.508e-06,-1.057e-05,-115380.17768547364,2.0387748210071796e-16
0.2947,0.6737,-7.508e-06,-1.093e-05,-117564.07241946862,1.987845239217773e-16
0.2947,0.7158,-7.508e-06,-1.129e-05,-119976.0047990402,1.943281855152042e-16
0.2947,0.7579,-7.508e-06,-1.163e-05,-122654.23770391267,1.9019015699481492e-16
0.2947,0.8,-7.508e-06,-1.197e-05,-125596.58377292141,1.863704383606094e-16
0.3368,0.0,0.0,0.0,-1998.0019980019986,5.042028597151243e-16
0.3368,0.04211,-2.494e-05,-1.345e-05,-5621.135469364814,4.1873665527477646e-16
0.3368,0.08421,-2.494e-05,-1.786e-05,-17630.465444287733,3.698760877455647e-16
0.3368,0.1263,-2.494e-05,-1.951e-05,-34614.05330564208,3.4791270559888325e-16
0.3368,0.1684,-2.494e-05,-2.061e-05,-40032.025620496395,3.3342960577752073e-16
0.3368,0.2105,-2.494e-05,-2.166e-05,-39651.07057890564,3.1974228067161766e-16
0.3368,0.2526,-2.494e-05,-2.274e-05,-38759.68992248061,3.0557749073643916e-16
0.3368,0.2947,-2.494e-05,-2.383e-05,-38240.917782026765,2.910943909150766e-16
0.3368,0.3368,-2.494e-05,-2.494e-05,-38066.23524933385,2.770887559229897e-16
0.3368,0.3789,-2.494e-05,-2.604e-05,-38138.82532418002,2.638788956463624e-16
0.3368,0.4211,-2.494e-05,-2.714e-05,-38387.71593090211,2.5194227491447036e-16
0.3368,0.4632,-2.494e-05,-2.823e-05,-38729.666924864454,2.412788937273133e-16
0.3368,0.5053,-2.494e-05,-2.932e-05,-39154.26781519186,2.3188875208489157e-16
0.3368,0.5474,-2.494e-05,-3.038e-05,-39666.79888932963,2.236126950441129e-16
0.3368,0.5895,-2.494e-05,-3.144e-05,-40225.26146419952,2.162915676618858e-16
0.3368,0.6316,-2.494e-05,-3.248e-05,-40849.67320261438,2.0992536993820997e-16
0.3368,0.6737,-2.494e-05,-3.35e-05,-41528.239202657795,2.041957919869018e-16
0.3368,0.7158,-2.494e-05,-3.45e-05,-42265.426880811494,1.9910283380796107e-16
0.3368,0.7579,-2.494e-05,-3.549e-05,-43084.877208099955,1.944873404582961e-16
0.3368,0.8,-2.494e-05,-3.646e-05,-43956.04395604396,1.9034931193790675e-16
0.3789,0.0,0.0,0.0,-938.9671361502345,5.861676554074506e-16
0.3789,0.04211,-6.583e-05,-3.197e-05,-2032.10729526519,4.929028587556e-16
0.3789,0.08421,-6.583e-05,-4.527e-05,-5393.743257820927,4.1348454215274406e-16
0.3789,0.1263,-6.583e-05,-5.052e-05,-11599.582415033059,3.717859470626675e-16
0.3789,0.1684,-6.583e-05,-5.355e-05,-15725.743041358706,3.5093664951762916e-16
0.3789,0.2105,-6.583e-05,-5.611e-05,-16937.669376693764,3.3581692992389924e-16
0.3789,0.2526,-6.583e-05,-5.857e-05,-17220.595832615814,3.214929850456284e-16
0.3789,0.2947,-6.583e-05,-6.101e-05,-17340.038148083928,3.07009885224266e-16
0.3789,0.3368,-6.583e-05,-6.343e-05,-17473.35313646689,2.9236763045981173e-16
0.3789,0.3789,-6.583e-05,-6.583e-05,-17639.795378373612,2.780436855815411e-16
0.3789,0.4211,-6.583e-05,-6.82e-05,-17834.849295523454,2.648338253049139e-16
0.3789,0.4632,-6.583e-05,-7.055e-05,-18053.8003249684,2.527380496299299e-16
0.3789,0.5053,-6.583e-05,-7.287e-05,-18288.222384784196,2.4207466844277285e-16
0.3789,0.5474,-6.583e-05,-7.515e-05,-18542.555164101614,2.325253718572591e-16
0.3789,0.5895,-6.583e-05,-7.741e-05,-18807.59826970096,2.242493148164805e-16
0.3789,0.6316,-6.583e-05,-7.963e-05,-19087.61213972132,2.1692818743425339e-16
0.3789,0.6737,-6.583e-05,-8.182e-05,-19383.60147315371,2.1040283476748567e-16
0.3789,0.7158,-6.583e-05,-8.397e-05,-19696.671262556625,2.0467325681617746e-16
0.3789,0.7579,-6.583e-05,-8.609e-05,-20028.039254956944,1.9958029863723672e-16
0.3789,0.8,-6.583e-05,-8.818e-05,-20379.05033625433,1.9496480528757176e-16
0.4211,0.0,0.0,0.0,-544.3658138268917,6.563549853109765e-16
0.4211,0.04211,-0.0001409,-6.017e-05,-956.937799043062,5.715254006429964e-16
0.4211,0.08421,-0.0001409,-9.135e-05,-2046.2451401677924,4.793746885927886e-16
0.4211,0.1263,-0.0001409,-0.0001056,-4310.3448275862065,4.1252961249419274e-16
0.4211,0.1684,-0.0001409,-0.0001133,-6825.9385665529,3.7608313052614874e-16
0.4211,0.2105,-0.0001409,-0.0001188,-8347.245409015024,3.5507467803801854e-16
0.4211,0.2526,-0.0001409,-0.0001236,-9090.90909090909,3.3915918372882897e-16
0.4211,0.2947,-0.0001409,-0.0001281,-9496.67616334283,3.241986190781908e-16
0.4211,0.3368,-0.0001409,-0.0001325,-9775.171065493645,3.0907889948446075e-16
0.4211,0.3789,-0.0001409,-0.0001367,-10005.002501250625,2.941183348338226e-16
0.4211,0.4211,-0.0001409,-0.0001409,-10208.248264597794,2.796352350124601e-16
0.4211,0.4632,-0.0001409,-0.000145,-10398.253093480294,2.662662197927409e-16
0.4211,0.5053,-0.0001409,-0.000149,-10582.01058201058,2.5401128917466495e-16
0.4211,0.5474,-0.0001409,-0.0001529,-10760.787689658882,2.4318875304441607e-16
0.4211,0.5895,-0.0001409,-0.0001568,-10938.525486764383,2.336394564589024e-16
0.4211,0.6316,-0.0001409,-0.0001606,-11117.287381878823,2.252042444750318e-16
0.4211,0.6737,-0.0001409,-0.0001644,-11296.882060551286,2.1788311709280478e-16
0.4211,0.7158,-0.0001409,-0.0001681,-11479.738261967628,2.1135776442603701e-16
0.4211,0.7579,-0.0001409,-0.0001717,-11667.250029168123,2.0562818647472883e-16
0.4211,0.8,-0.0001409,-0.0001753,-11860.989206499824,2.0053522829578809e-16
0.4632,0.0,0.0,0.0,-363.7686431429611,7.160380889704371e-16
0.4632,0.04211,-0.0002568,-9.57e-05,-554.6311702717694,6.4155357560343e-16
0.4632,0.08421,-0.0002568,-0.000154,-989.1196834817013,5.506761030979581e-16
0.4632,0.1263,-0.0002568,-0.0001854,-1868.460388639761,4.690296172918155e-16
0.4632,0.1684,-0.0002568,-0.0002027,-3143.665513989312,4.138028520389279e-16
0.4632,0.2105,-0.0002568,-0.000214,-4351.610095735422,3.813352436481813e-16
0.4632,0.2526,-0.0002568,-0.0002228,-5205.6220718375835,3.601676362169593e-16
0.4632,0.2947,-0.0002568,-0.0002304,-5763.688760806917,3.432972122492182e-16
0.4632,0.3368,-0.0002568,-0.0002375,-6142.506142506141,3.275408728831207e-16
0.4632,0.3789,-0.0002568,-0.0002442,-6430.868167202573,3.1194368846011484e-16
0.4632,0.4211,-0.0002568,-0.0002506,-6657.789613848205,2.965056589802009e-16
0.4632,0.4632,-0.0002568,-0.0002568,-6854.009595613435,2.817042492726547e-16
0.4632,0.5053,-0.0002568,-0.0002629,-7032.348804500702,2.6801692416675184e-16
0.4632,0.5474,-0.0002568,-0.0002688,-7189.072609633358,2.5576199354867577e-16
0.4632,0.5895,-0.0002568,-0.0002746,-7342.143906020558,2.4478030247533503e-16
0.4632,0.6316,-0.0002568,-0.0002803,-7485.029940119761,2.3507185094672943e-16
0.4632,0.6737,-0.0002568,-0.0002859,-7621.951219512195,2.264774840197671e-16
0.4632,0.7158,-0.0002568,-0.0002913,-7763.975155279504,2.1915635663753986e-16
0.4632,0.7579,-0.0002568,-0.0002967,-7898.894154818327,2.1247184902768024e-16
0.4632,0.8,-0.0002568,-0.000302,-8032.128514056225,2.0674227107637205e-16
0.5053,0.0,0.0,0.0,-267.59432700026764,7.685592201907625e-16
0.5053,0.04211,-0.0004154,-0.0001357,-370.3703703703703,7.021916089214422e-16
0.5053,0.08421,-0.0004154,-0.0002281,-580.7200929152148,6.162479396518189e-16
0.5053,0.1263,-0.0004154,-0.0002848,-977.5171065493646,5.295084956667357e-16
0.5053,0.1684,-0.0004154,-0.0003186,-1600.5121638924456,4.609127151941288e-16
0.5053,0.2105,-0.0004154,-0.0003401,-2358.4905660377353,4.1539440146984683e-16
0.5053,0.2526,-0.0004154,-0.0003557,-3073.1407498463436,3.8626904688403e-16
0.5053,0.2947,-0.0004154,-0.0003682,-3648.3035388544326,3.655789042820836e-16
0.5053,0.3368,-0.0004154,-0.0003791,-4086.6366979975483,3.4807186054197516e-16
0.5053,0.3789,-0.0004154,-0.0003889,-4422.82176028306,3.3151974646041805e-16
0.5053,0.4211,-0.0004154,-0.0003982,-4688.232536333802,3.1528594226504466e-16
0.5053,0.4632,-0.0004154,-0.0004069,-4909.180166912126,2.9937044795585515e-16
0.5053,0.5053,-0.0004154,-0.0004154,-5096.83995922528,2.842507283621251e-16
0.5053,0.5474,-0.0004154,-0.0004235,-5260.38926880589,2.7024509337003834e-16
0.5053,0.5895,-0.0004154,-0.0004314,-5408.328826392646,2.576718528657785e-16
0.5053,0.6316,-0.0004154,-0.0004391,-5546.311702717692,2.4653100684934595e-16
0.5053,0.6737,-0.0004154,-0.0004466,-5672.149744753261,2.368225553207403e-16
0.5053,0.7158,-0.0004154,-0.0004539,-5793.742757821553,2.28069033450686e-16
0.5053,0.7579,-0.0004154,-0.0004611,-5910.16548463357,2.2058875112536696e-16
0.5053,0.8,-0.0004154,-0.0004682,-6024.09638554217,2.1390424351550728e-16
0.5474,0.0,0.0,0.0,-210.5263157894737,8.153507734597797e-16
0.5474,0.04211,-0.0006131,-0.0001778,-272.4053391446473,7.555085148572269e-16
0.5474,0.08421,-0.0006131,-0.0003086,-390.4724716907458,6.746578037665444e-16
0.5474,0.1263,-0.0006131,-0.0003965,-599.8800239952009,5.866451202367263e-16
0.5474,0.1684,-0.0006131,-0.0004533,-930.232558139535,5.097732827233407e-16
0.5474,0.2105,-0.0006131,-0.0004905,-1377.2207684891885,4.537507427549938e-16
0.5474,0.2526,-0.0006131,-0.0005166,-1881.1136192626038,4.161901761853062e-16
0.5474,0.2947,-0.0006131,-0.0005364,-2367.4242424242425,3.902479204613273e-16
0.5474,0.3368,-0.0006131,-0.0005528,-2792.5160569673276,3.7019439763174855e-16
0.5474,0.3789,-0.0006131,-0.0005669,-3148.6146095717886,3.525281989485481e-16
0.5474,0.4211,-0.0006131,-0.0005797,-3443.5261707988984,3.3565777498080723e-16
0.5474,0.4632,-0.0006131,-0.0005915,-3690.036900369005,3.189465059561582e-16
0.5474,0.5053,-0.0006131,-0.0006026,-3898.6354775828463,3.0255354681769306e-16
0.5474,0.5474,-0.0006131,-0.0006131,-4079.9673602611183,2.8711551733777917e-16
0.5474,0.5895,-0.0006131,-0.0006233,-4240.882103477524,2.7279157245950856e-16
0.5474,0.6316,-0.0006131,-0.000633,-4384.042086804033,2.6005917701215706e-16
0.5474,0.6737,-0.0006131,-0.0006425,-4516.711833785005,2.486000211095405e-16
0.5474,0.7158,-0.0006131,-0.0006517,-4638.218923933209,2.38732414637843e-16
0.5474,0.7579,-0.0006131,-0.0006606,-4752.851711026617,2.299788927677887e-16
0.5474,0.8,-0.0006131,-0.0006694,-4861.448711716092,2.223394554993778e-16
0.5895,0.0,0.0,0.0,-173.88280299078417,8.568902136067646e-16
0.5895,0.04211,-0.0008433,-0.00022,-214.27040925648168,8.027775329555202e-16
0.5895,0.08421,-0.0008433,-0.0003913,-288.18443804034587,7.267014701575941e-16
0.5895,0.1263,-0.0008433,-0.0005144,-413.564929693962,6.393254064001435e-16
0.5895,0.1684,-0.0008433,-0.0005988,-608.6427267194157,5.570423008216338e-16
0.5895,0.2105,-0.0008433,-0.0006564,-883.3922261484099,4.92743703812508e-16
0.5895,0.2526,-0.0008433,-0.0006969,-1223.2415902140672,4.475436999744097e-16
0.5895,0.2947,-0.0008433,-0.000727,-1593.1177314003503,4.1619017618530644e-16
0.5895,0.3368,-0.0008433,-0.0007508,-1956.5642731363728,3.927943995507976e-16
0.5895,0.3789,-0.0008433,-0.0007706,-2291.4757103574707,3.7369580637977014e-16
0.5895,0.4211,-0.0008433,-0.0007879,-2589.331952356292,3.561887626396618e-16
0.5895,0.4632,-0.0008433,-0.0008033,-2849.814762040468,3.3915918372882877e-16
0.5895,0.5053,-0.0008433,-0.0008176,-3076.9230769230776,3.22288759761088e-16
0.5895,0.5474,-0.0008433,-0.0008308,-3276.53997378768,3.05577490736439e-16
0.5895,0.5895,-0.0008433,-0.0008433,-3453.0386740331496,2.8982115137034145e-16
0.5895,0.6316,-0.0008433,-0.0008552,-3610.1083032490983,2.753380515489789e-16
0.5895,0.6737,-0.0008433,-0.0008667,-3753.753753753753,2.622873462154436e-16
0.5895,0.7158,-0.0008433,-0.0008777,-3885.003885003885,2.50828190312827e-16
0.5895,0.7579,-0.0008433,-0.0008884,-4006.4102564102573,2.406422739549457e-16
0.5895,0.8,-0.0008433,-0.0008987,-4120.313143798929,2.318887520848915e-16
0.6316,0.0,0.0,0.0,-148.83167137966953,8.939733153471767e-16
0.6316,0.04211,-0.001098,-0.0002613,-176.92852087756543,8.446352829886888e-16
0.6316,0.08421,-0.001098,-0.0004733,-227.06630336058126,7.733338684835195e-16
0.6316,0.1263,-0.001098,-0.0006333,-309.69340353050484,6.875493541569877e-16
0.6316,0.1684,-0.001098,-0.0007486,-436.3001745200698,6.022423046597319e-16
0.6316,0.2105,-0.001098,-0.0008301,-616.9031462060454,5.314183549838388e-16
0.6316,0.2526,-0.001098,-0.0008883,-851.0638297872339,4.79056378706605e-16
