"TE_stack1 (fins=4,vds=0.1) X","TE_stack1 (fins=4,vds=0.1) Y","TE_stack1 (fins=4,vds=0.2) X","TE_stack1 (fins=4,vds=0.2) Y","TE_stack1 (fins=4,vds=0.3) X","TE_stack1 (fins=4,vds=0.3) Y","TE_stack1 (fins=4,vds=0.4) X","TE_stack1 (fins=4,vds=0.4) Y","TE_stack1 (fins=4,vds=0.5) X","TE_stack1 (fins=4,vds=0.5) Y","TE_stack1 (fins=4,vds=0.6) X","TE_stack1 (fins=4,vds=0.6) Y","TE_stack1 (fins=4,vds=0.7) X","TE_stack1 (fins=4,vds=0.7) Y","TE_stack1 (fins=10,vds=0.1) X","TE_stack1 (fins=10,vds=0.1) Y","TE_stack1 (fins=10,vds=0.2) X","TE_stack1 (fins=10,vds=0.2) Y","TE_stack1 (fins=10,vds=0.3) X","TE_stack1 (fins=10,vds=0.3) Y","TE_stack1 (fins=10,vds=0.4) X","TE_stack1 (fins=10,vds=0.4) Y","TE_stack1 (fins=10,vds=0.5) X","TE_stack1 (fins=10,vds=0.5) Y","TE_stack1 (fins=10,vds=0.6) X","TE_stack1 (fins=10,vds=0.6) Y","TE_stack1 (fins=10,vds=0.7) X","TE_stack1 (fins=10,vds=0.7) Y","TE_stack1 (fins=20,vds=0.1) X","TE_stack1 (fins=20,vds=0.1) Y","TE_stack1 (fins=20,vds=0.2) X","TE_stack1 (fins=20,vds=0.2) Y","TE_stack1 (fins=20,vds=0.3) X","TE_stack1 (fins=20,vds=0.3) Y","TE_stack1 (fins=20,vds=0.4) X","TE_stack1 (fins=20,vds=0.4) Y","TE_stack1 (fins=20,vds=0.5) X","TE_stack1 (fins=20,vds=0.5) Y","TE_stack1 (fins=20,vds=0.6) X","TE_stack1 (fins=20,vds=0.6) Y","TE_stack1 (fins=20,vds=0.7) X","TE_stack1 (fins=20,vds=0.7) Y","TE_stack1 (fins=30,vds=0.1) X","TE_stack1 (fins=30,vds=0.1) Y","TE_stack1 (fins=30,vds=0.2) X","TE_stack1 (fins=30,vds=0.2) Y","TE_stack1 (fins=30,vds=0.3) X","TE_stack1 (fins=30,vds=0.3) Y","TE_stack1 (fins=30,vds=0.4) X","TE_stack1 (fins=30,vds=0.4) Y","TE_stack1 (fins=30,vds=0.5) X","TE_stack1 (fins=30,vds=0.5) Y","TE_stack1 (fins=30,vds=0.6) X","TE_stack1 (fins=30,vds=0.6) Y","TE_stack1 (fins=30,vds=0.7) X","TE_stack1 (fins=30,vds=0.7) Y","TE_stack1 (fins=40,vds=0.1) X","TE_stack1 (fins=40,vds=0.1) Y","TE_stack1 (fins=40,vds=0.2) X","TE_stack1 (fins=40,vds=0.2) Y","TE_stack1 (fins=40,vds=0.3) X","TE_stack1 (fins=40,vds=0.3) Y","TE_stack1 (fins=40,vds=0.4) X","TE_stack1 (fins=40,vds=0.4) Y","TE_stack1 (fins=40,vds=0.5) X","TE_stack1 (fins=40,vds=0.5) Y","TE_stack1 (fins=40,vds=0.6) X","TE_stack1 (fins=40,vds=0.6) Y","TE_stack1 (fins=40,vds=0.7) X","TE_stack1 (fins=40,vds=0.7) Y"
0.1600000000000001,29.19395594218174,0.1600000000000001,29.19130673656096,0.1600000000000001,29.18535286468009,0.1600000000000001,29.17958731237776,0.1600000000000001,29.17451544854422,0.1600000000000001,29.17012576209718,0.1600000000000001,29.16631794953171,0.1600000000000001,29.19386984577968,0.1600000000000001,29.19081946826243,0.1600000000000001,29.18424977691339,0.1600000000000001,29.17771542919718,0.1600000000000001,29.17176776409886,0.1600000000000001,29.16642782580625,0.1600000000000001,29.16162123585946,0.1600000000000001,29.19384063693232,0.1600000000000001,29.19065350693533,0.1600000000000001,29.1838718010773,0.1600000000000001,29.1770700818955,0.1600000000000001,29.17081452104497,0.1600000000000001,29.16513661906071,0.1600000000000001,29.15997030978938,0.1600000000000001,29.19383084400561,0.1600000000000001,29.1905977934626,0.1600000000000001,29.18374466469092,0.1600000000000001,29.17685257795211,0.1600000000000001,29.17049258698747,0.1600000000000001,29.16469962698235,0.1600000000000001,29.15941035744384,0.1600000000000001,29.19382593698111,0.1600000000000001,29.19056986292943,0.1600000000000001,29.1836808817907,0.1600000000000001,29.17674337738582,0.1600000000000001,29.1703308328836,0.1600000000000001,29.16447988988349,0.1600000000000001,29.15912856207853
0.1680000000000001,29.17618612079645,0.1680000000000001,29.17286714178821,0.1680000000000001,29.16523624803655,0.1680000000000001,29.15785464910354,0.1680000000000001,29.15139522711271,0.1680000000000001,29.14585842359659,0.1680000000000001,29.14113203009333,0.1680000000000001,29.17599021002393,0.1680000000000001,29.17208888563067,0.1680000000000001,29.16361366574562,0.1680000000000001,29.15519986985954,0.1680000000000001,29.14757438265494,0.1680000000000001,29.14077573011951,0.1680000000000001,29.13472157027242,0.1680000000000001,29.17592439837937,0.1680000000000001,29.17182566506242,0.1680000000000001,29.16306126398824,0.1680000000000001,29.15429024061583,0.1680000000000001,29.14625678978028,0.1680000000000001,29.13901161835548,0.1680000000000001,29.13248194856093,0.1680000000000001,29.1759024047563,0.1680000000000001,29.17173750186969,0.1680000000000001,29.16287584218363,0.1680000000000001,29.15398426384474,0.1680000000000001,29.14581264596763,0.1680000000000001,29.13841568851978,0.1680000000000001,29.131723747707,0.1680000000000001,29.17589139731578,0.1680000000000001,29.17169334095443,0.1680000000000001,29.16278288944073,0.1680000000000001,29.15383075500513,0.1680000000000001,29.14558964262961,0.1680000000000001,29.13811623513311,0.1680000000000001,29.13134244501221
0.1760000000000001,29.1530613674989,0.1760000000000001,29.14885085755817,0.1760000000000001,29.13902229212819,0.1760000000000001,29.12951983375813,0.1760000000000001,29.1212298148991,0.1760000000000001,29.11416438565005,0.1760000000000001,29.10819125352015,0.1760000000000001,29.15274280538985,0.1760000000000001,29.14772993052631,0.1760000000000001,29.13677239558902,0.1760000000000001,29.12590595362016,0.1760000000000001,29.11608258918877,0.1760000000000001,29.10736061499911,0.1760000000000001,29.09964355781321,0.1760000000000001,29.15263607775559,0.1760000000000001,29.14735197305041,0.1760000000000001,29.13600888069213,0.1760000000000001,29.12467172559067,0.1760000000000001,29.11431344925057,0.1760000000000001,29.10500708811621,0.1760000000000001,29.09666763219095,0.1760000000000001,29.15260044184403,0.1760000000000001,29.14722550634431,0.1760000000000001,29.13575286069319,0.1760000000000001,29.12425699343112,0.1760000000000001,29.11371771681805,0.1760000000000001,29.1042128885172,0.1760000000000001,29.09566125285751,0.1760000000000001,29.1525826126504,0.1760000000000001,29.14716218280435,0.1760000000000001,29.13562456606691,0.1760000000000001,29.12404900211645,0.1760000000000001,29.11341871622284,0.1760000000000001,29.10381395979997,0.1760000000000001,29.09515534077468
0.1840000000000001,29.12302706682896,0.1840000000000001,29.11765144797423,0.1840000000000001,29.10496611734392,0.1840000000000001,29.09270410863186,0.1840000000000001,29.08202510237024,0.1840000000000001,29.07295360451363,0.1840000000000001,29.06532793354473,0.1840000000000001,29.12256504631646,0.1840000000000001,29.11611434696461,0.1840000000000001,29.10194173140123,0.1840000000000001,29.08789541016766,0.1840000000000001,29.07521663384624,0.1840000000000001,29.06398712678882,0.1840000000000001,29.05408928670528,0.1840000000000001,29.12241043208461,0.1840000000000001,29.1155968782725,0.1840000000000001,29.10091720423169,0.1840000000000001,29.0862562019576,0.1840000000000001,29.07288109905617,0.1840000000000001,29.0608918450355,0.1840000000000001,29.05018494233436,0.1840000000000001,29.12235882642926,0.1840000000000001,29.1154238197772,0.1840000000000001,29.10057385961329,0.1840000000000001,29.08570571822883,0.1840000000000001,29.07209513314216,0.1840000000000001,29.05984801807073,0.1840000000000001,29.04886549442126,0.1840000000000001,29.12233301095686,0.1840000000000001,29.11533718370571,0.1840000000000001,29.10040184219837,0.1840000000000001,29.08542970818526,0.1840000000000001,29.0717007448615,0.1840000000000001,29.05932382634173,0.1840000000000001,29.04820236702158
0.1920000000000001,29.08410133729516,0.1920000000000001,29.07722322037317,0.1920000000000001,29.06084848484219,0.1920000000000001,29.0450199863238,0.1920000000000001,29.03124798157787,0.1920000000000001,29.01957089368393,0.1920000000000001,29.00978663887961,0.1920000000000001,29.08346612690691,0.1920000000000001,29.07517114614977,0.1920000000000001,29.0568562016052,0.1920000000000001,29.03871039327892,0.1920000000000001,29.02234657298467,0.1920000000000001,29.00787497211932,0.1920000000000001,28.99514854246868,0.1920000000000001,29.08325367789174,0.1920000000000001,29.07448092773346,0.1920000000000001,29.05550523333705,0.1920000000000001,29.03656209182454,0.1920000000000001,29.01929699870665,0.1920000000000001,29.00384304962918,0.1920000000000001,28.99007081307041,0.1920000000000001,29.08318278236461,0.1920000000000001,29.07425016381405,0.1920000000000001,29.05505264710399,0.1920000000000001,29.03584091868672,0.1920000000000001,29.01827116402909,0.1920000000000001,29.00248396103077,0.1920000000000001,28.98835564811879,0.1920000000000001,29.08314731971745,0.1920000000000001,29.07413465203804,0.1920000000000001,29.05482592835295,0.1920000000000001,29.03547937698778,0.1920000000000001,29.01775649125264,0.1920000000000001,29.0018015626447,0.1920000000000001,28.98749379397451
0.2000000000000001,29.03377737568493,0.2000000000000001,29.02498387914736,0.2000000000000001,29.00387381306025,0.2000000000000001,28.98346456938404,0.2000000000000001,28.96571557430594,0.2000000000000001,28.9506817371325,0.2000000000000001,28.93810724331484,0.2000000000000001,29.03292906406872,0.2000000000000001,29.02228857667172,0.2000000000000001,28.99866609126876,0.2000000000000001,28.97526550452762,0.2000000000000001,28.95417598752279,0.2000000000000001,28.9355430461296,0.2000000000000001,28.91918001935826,0.2000000000000001,29.03264543537551,0.2000000000000001,29.0213825110305,0.2000000000000001,28.99690507214235,0.2000000000000001,28.9724761923479,0.2000000000000001,28.95022633114116,0.2000000000000001,28.93032985527088,0.2000000000000001,28.91262225675944,0.2000000000000001,29.03255079698279,0.2000000000000001,29.02107963724858,0.2000000000000001,28.99631525201703,0.2000000000000001,28.9715400895463,0.2000000000000001,28.94889813187386,0.2000000000000001,28.9285731928683,0.2000000000000001,28.91040802313972,0.2000000000000001,29.03250345988216,0.2000000000000001,29.0209280404404,0.2000000000000001,28.99601981288236,0.2000000000000001,28.97107084576613,0.2000000000000001,28.94823183601337,0.2000000000000001,28.92769128675508,0.2000000000000001,28.90929555271713
0.2080000000000001,28.96891579265333,0.2080000000000001,28.95770913831481,0.2080000000000001,28.93056185538862,0.2080000000000001,28.90430801604063,0.2080000000000001,28.88148082224059,0.2080000000000001,28.86215541637033,0.2080000000000001,28.84600598364207,0.2080000000000001,28.96780284155633,0.2080000000000001,28.95420839991776,0.2080000000000001,28.92382882863828,0.2080000000000001,28.89373620269497,0.2080000000000001,28.86662789872691,0.2080000000000001,28.8426933788221,0.2080000000000001,28.82169376593283,0.2080000000000001,28.96743080820253,0.2080000000000001,28.95303202999768,0.2080000000000001,28.92155323972204,0.2080000000000001,28.89014211001982,0.2080000000000001,28.86154831424251,0.2080000000000001,28.83599777522055,0.2080000000000001,28.81327949897206,0.2080000000000001,28.96730668026714,0.2080000000000001,28.95263885097672,0.2080000000000001,28.92079120903049,0.2080000000000001,28.88893618870843,0.2080000000000001,28.85984059915875,0.2080000000000001,28.83374230473243,0.2080000000000001,28.81043945354392,0.2080000000000001,28.96724459438676,0.2080000000000001,28.9524420631241,0.2080000000000001,28.92040953531807,0.2080000000000001,28.88833174238982,0.2080000000000001,28.8589840039545,0.2080000000000001,28.83261011358904,0.2080000000000001,28.80901275973274
0.2160000000000001,28.88563483349705,0.2160000000000001,28.87142869101034,0.2160000000000001,28.83664448764407,0.2160000000000001,28.80299050260717,0.2160000000000001,28.77372941123869,0.2160000000000001,28.74896177921711,0.2160000000000001,28.72827196793435,0.2160000000000001,28.88419262952623,0.2160000000000001,28.86692215695404,0.2160000000000001,28.82800679189808,0.2160000000000001,28.78945788501109,0.2160000000000001,28.75474520551136,0.2160000000000001,28.7241130310619,0.2160000000000001,28.69725459193378,0.2160000000000001,28.88371060409821,0.2160000000000001,28.86540827305375,0.2160000000000001,28.82508884789168,0.2160000000000001,28.78486012398518,0.2160000000000001,28.74825795120876,0.2160000000000001,28.71557252420354,0.2160000000000001,28.68653204565612,0.2160000000000001,28.8835497853064,0.2160000000000001,28.86490233835417,0.2160000000000001,28.82411186333518,0.2160000000000001,28.78331776881129,0.2160000000000001,28.74607757288793,0.2160000000000001,28.7126965217129,0.2160000000000001,28.68291429420159,0.2160000000000001,28.88346934898146,0.2160000000000001,28.86464912563556,0.2160000000000001,28.82362255564419,0.2160000000000001,28.78254475223585,0.2160000000000001,28.7449839983242,0.2160000000000001,28.71125301587002,0.2160000000000001,28.68109718566539
0.2240000000000001,28.77921331873343,0.2240000000000001,28.76134046145644,0.2240000000000001,28.71698753750583,0.2240000000000001,28.67405040534432,0.2240000000000001,28.63671313164778,0.2240000000000001,28.60510873157119,0.2240000000000001,28.57870784948987,0.2240000000000001,28.77736303863774,0.2240000000000001,28.75558675532764,0.2240000000000001,28.70599226291839,0.2240000000000001,28.65685963210682,0.2240000000000001,28.61263253849816,0.2240000000000001,28.57362338013661,0.2240000000000001,28.5394380986677,0.2240000000000001,28.77674469470601,0.2240000000000001,28.75365446051055,0.2240000000000001,28.70227964321566,0.2240000000000001,28.65102289506867,0.2240000000000001,28.60441092508997,0.2240000000000001,28.56281358170723,0.2240000000000001,28.52588035659948,0.2240000000000001,28.77653840383006,0.2240000000000001,28.75300875586987,0.2240000000000001,28.70103678140178,0.2240000000000001,28.64906535374262,0.2240000000000001,28.60164843641478,0.2240000000000001,28.5591747308426,0.2240000000000001,28.5213080351064,0.2240000000000001,28.7764352253072,0.2240000000000001,28.75268560186799,0.2240000000000001,28.70041434997075,0.2240000000000001,28.64808433158038,0.2240000000000001,28.6002630559064,0.2240000000000001,28.55734859272646,0.2240000000000001,28.51901185138065
0.2320000000000002,28.64403059318027,0.2320000000000002,28.62177002435102,0.2320000000000002,28.56556846754022,0.2320000000000002,28.51111816978383,0.2320000000000002,28.46375725357492,0.2320000000000002,28.42366062356178,0.2320000000000002,28.39015696907182,0.2320000000000002,28.64167885825033,0.2320000000000002,28.61448676306298,0.2320000000000002,28.55169128467465,0.2320000000000002,28.48946853285529,0.2320000000000002,28.43347910626011,0.2320000000000002,28.38411953301537,0.2320000000000002,28.3408847939535,0.2320000000000002,28.64089301891732,0.2320000000000002,28.6120415156025,0.2320000000000002,28.54700798720196,0.2320000000000002,28.48212342376704,0.2320000000000002,28.42315187568613,0.2320000000000002,28.37056106077921,0.2320000000000002,28.32389961906897,0.2320000000000002,28.64063085798599,0.2320000000000002,28.6112244812436,0.2320000000000002,28.54544044557537,0.2320000000000002,28.47966062443466,0.2320000000000002,28.4196830674525,0.2320000000000002,28.36599888605748,0.2320000000000002,28.318174370712,0.2320000000000002,28.64049973728623,0.2320000000000002,28.61081559755741,0.2320000000000002,28.54465546381243,0.2320000000000002,28.47842650978034,0.2320000000000002,28.41794369147872,0.2320000000000002,28.36370975169134,0.2320000000000002,28.31529975922891
0.2400000000000002,28.47357889578895,0.2400000000000002,28.44621320882332,0.2400000000000002,28.37555226253056,0.2400000000000002,28.30702226125275,0.2400000000000002,28.24739174934787,0.2400000000000002,28.19689022466974,0.2400000000000002,28.15467203792242,0.2400000000000002,28.47061886310036,0.2400000000000002,28.43708192246591,0.2400000000000002,28.35820962405566,0.2400000000000002,28.28003218894268,0.2400000000000002,28.20971390794785,0.2400000000000002,28.14775442566923,0.2400000000000002,28.09350953164607,0.2400000000000002,28.46962987073971,0.2400000000000002,28.43401723821001,0.2400000000000002,28.35236025354607,0.2400000000000002,28.27088324127306,0.2400000000000002,28.19687791336171,0.2400000000000002,28.13093100069744,0.2400000000000002,28.0724634850152,0.2400000000000002,28.46929994908907,0.2400000000000002,28.43299334332836,0.2400000000000002,28.35040280477331,0.2400000000000002,28.26781652390045,0.2400000000000002,28.19256815258435,0.2400000000000002,28.12527308539444,0.2400000000000002,28.06537378093026,0.2400000000000002,28.46913493994884,0.2400000000000002,28.43248095779733,0.2400000000000002,28.3494226412579,0.2400000000000002,28.26627995514999,0.2400000000000002,28.19040741902788,0.2400000000000002,28.12243468851658,0.2400000000000002,28.06181491072878
0.2480000000000002,28.260593645278,0.2480000000000002,28.22750875410479,0.2480000000000002,28.13951574866791,0.2480000000000002,28.05406059346446,0.2480000000000002,27.97966245358733,0.2480000000000002,27.9166226350452,0.2480000000000002,27.86388561667831,0.2480000000000002,28.25690829780195,0.2480000000000002,28.2161870081782,0.2480000000000002,28.11809133498382,0.2480000000000002,28.02081292587725,0.2480000000000002,27.93334927247206,0.2480000000000002,27.85632546290135,0.2480000000000002,27.78892560261114,0.2480000000000002,28.25567711981236,0.2480000000000002,28.21238858693409,0.2480000000000002,28.11087021018696,0.2480000000000002,28.00955436059269,0.2480000000000002,27.91759319849272,0.2480000000000002,27.83571662207658,0.2480000000000002,27.76318655244964,0.2480000000000002,28.25526642359356,0.2480000000000002,28.21111971476021,0.2480000000000002,28.10845427055127,0.2480000000000002,28.00578180440467,0.2480000000000002,27.91230547347412,0.2480000000000002,27.82878973692782,0.2480000000000002,27.75452219608774,0.2480000000000002,28.25506101854477,0.2480000000000002,28.21048476590651,0.2480000000000002,28.10724462925779,0.2480000000000002,28.00389182301721,0.2480000000000002,27.9096548959776,0.2480000000000002,27.82531551555156,0.2480000000000002,27.75017407294144
0.2560000000000002,27.99734935196451,0.2560000000000002,27.95818801685803,0.2560000000000002,27.8498672637096,0.2560000000000002,27.74448438760108,0.2560000000000002,27.65266916081161,0.2560000000000002,27.57481821876911,0.2560000000000002,27.50962965846291,0.2560000000000002,27.99281770202739,0.2560000000000002,27.94433067918386,0.2560000000000002,27.82375578554862,0.2560000000000002,27.70409853704752,0.2560000000000002,27.59655624173118,0.2560000000000002,27.50190572838254,0.2560000000000002,27.41912396015505,0.2560000000000002,27.99130400953841,0.2560000000000002,27.93968359429265,0.2560000000000002,27.81496186598715,0.2560000000000002,27.69043902964819,0.2560000000000002,27.57749679738812,0.2560000000000002,27.47703564521371,0.2560000000000002,27.38812344246663,0.2560000000000002,27.99079909587533,0.2560000000000002,27.93813144981086,0.2560000000000002,27.81202050715993,0.2560000000000002,27.68586378782522,0.2560000000000002,27.57110392258032,0.2560000000000002,27.46868224318283,0.2560000000000002,27.37769667671862,0.2560000000000002,27.99054657349028,0.2560000000000002,27.93735479274971,0.2560000000000002,27.8105479402469,0.2560000000000002,27.68357202046221,0.2560000000000002,27.56790001941753,0.2560000000000002,27.46449362823856,0.2560000000000002,27.37246575622246
0.2640000000000002,27.67615754998175,0.2640000000000002,27.6310313830899,0.2640000000000002,27.49948456965759,0.2640000000000002,27.37121130331585,0.2640000000000002,27.25934244480999,0.2640000000000002,27.16440224773604,0.2640000000000002,27.08480863064128,0.2640000000000002,27.67066411028744,0.2640000000000002,27.61432160048837,0.2640000000000002,27.46815291537191,0.2640000000000002,27.3229409290438,0.2640000000000002,27.1924753185906,0.2640000000000002,27.07771607975199,0.2640000000000002,26.97739738376027,0.2640000000000002,27.66882944631053,0.2640000000000002,27.60872071915468,0.2640000000000002,27.45761046479706,0.2640000000000002,27.30663673485684,0.2640000000000002,27.16980440708879,0.2640000000000002,27.0482159164814,0.2640000000000002,26.94070896161276,0.2640000000000002,27.66821750054025,0.2640000000000002,27.6068503129706,0.2640000000000002,27.45408533253095,0.2640000000000002,27.30117813755731,0.2640000000000002,27.1622048463494,0.2640000000000002,27.03831506140635,0.2640000000000002,26.92838078191309,0.2640000000000002,27.66791145431,0.2640000000000002,27.60591446338946,0.2640000000000002,27.45232070531882,0.2640000000000002,27.29844435897989,0.2640000000000002,27.15839707039245,0.2640000000000002,27.03335196745852,0.2640000000000002,26.92219816095579
0.2720000000000002,27.29006812466358,0.2720000000000002,27.23981875655561,0.2720000000000002,27.08254238065798,0.2720000000000002,26.92872477508279,0.2720000000000002,26.79440408298841,0.2720000000000002,26.68027633327427,0.2720000000000002,26.58445349851647,0.2720000000000002,27.28351523657917,0.2720000000000002,27.22000659700946,0.2720000000000002,27.04560271299324,0.2720000000000002,26.87207075262443,0.2720000000000002,26.71619467257412,0.2720000000000002,26.57915614883562,0.2720000000000002,26.45941531995356,0.2720000000000002,27.28132713335403,0.2720000000000002,27.21336951707872,0.2720000000000002,27.03318578730254,0.2720000000000002,26.85296352088427,0.2720000000000002,26.68973166724183,0.2720000000000002,26.54483151869618,0.2720000000000002,26.41683769891528,0.2720000000000002,27.28059734240163,0.2720000000000002,27.2111534838285,0.2720000000000002,27.02903527661661,0.2720000000000002,26.84656969403893,0.2720000000000002,26.68086696378101,0.2720000000000002,26.53332135240174,0.2720000000000002,26.40254549407339,0.2720000000000002,27.28023236755791,0.2720000000000002,27.21004477822961,0.2720000000000002,27.02695785757826,0.2720000000000002,26.84336813889602,0.2720000000000002,26.67642641778381,0.2720000000000002,26.52755340614415,0.2720000000000002,26.39538071688517
0.2800000000000002,26.83371327577196,0.2800000000000002,26.78019536516234,0.2800000000000002,26.59542627101842,0.2800000000000002,26.41403420148612,0.2800000000000002,26.25536734258812,0.2800000000000002,26.12035293351848,0.2800000000000002,26.0067858344432,0.2800000000000002,26.82603479584831,0.2800000000000002,26.75713863916969,0.2800000000000002,26.55270916102716,0.2800000000000002,26.34885263151535,0.2800000000000002,26.16573825756662,0.2800000000000002,26.00481782824722,0.2800000000000002,25.86425697023943,0.2800000000000002,26.82347133772119,0.2800000000000002,26.74941927749574,0.2800000000000002,26.53836583673178,0.2800000000000002,26.32690491863707,0.2800000000000002,26.13547699133893,0.2800000000000002,25.96570721443614,0.2800000000000002,25.81588369978076,0.2800000000000002,26.82261641107955,0.2800000000000002,26.74684240295757,0.2800000000000002,26.53357315014664,0.2800000000000002,26.31956456271843,0.2800000000000002,26.12534729662098,0.2800000000000002,25.95260417940538,0.2800000000000002,25.79966407418564,0.2800000000000002,26.82218886514215,0.2800000000000002,26.74555326182584,0.2800000000000002,26.53117463651898,0.2800000000000002,26.31588980360013,0.2800000000000002,26.12027447177888,0.2800000000000002,25.94604028263821,0.2800000000000002,25.79153646372817
0.2880000000000002,26.30416236348125,0.2880000000000002,26.25050148008539,0.2880000000000002,26.03755519118849,0.2880000000000002,25.82749434902885,0.2880000000000002,25.64335571869358,0.2880000000000002,25.48637542633336,0.2880000000000002,25.35404145491983,0.2880000000000002,26.29533612787311,0.2880000000000002,26.22420023848152,0.2880000000000002,25.9891659653608,0.2880000000000002,25.75407278368922,0.2880000000000002,25.54283447792349,0.2880000000000002,25.35723463773768,0.2880000000000002,25.19514197230719,0.2880000000000002,26.29239009648342,0.2880000000000002,26.21540021406334,0.2880000000000002,25.97293665004789,0.2880000000000002,25.72939225535115,0.2880000000000002,25.50897224919182,0.2880000000000002,25.31364218993586,0.2880000000000002,25.14139716262732,0.2880000000000002,26.29140764690188,0.2880000000000002,26.21246321640447,0.2880000000000002,25.96751584725799,0.2880000000000002,25.72114257454749,0.2880000000000002,25.49764571534166,0.2880000000000002,25.29905148742035,0.2880000000000002,25.1233971064452,0.2880000000000002,26.29091633978302,0.2880000000000002,26.21099403232223,0.2880000000000002,25.96480337971422,0.2880000000000002,25.71701346037821,0.2880000000000002,25.49197513508742,0.2880000000000002,25.29174495608106,0.2880000000000002,25.11438120976769
0.2960000000000002,25.7016013900808,0.2960000000000002,25.65236932223996,0.2960000000000002,25.41189958690593,0.2960000000000002,25.17325602354765,0.2960000000000002,24.96349980066746,0.2960000000000002,24.78427326345967,0.2960000000000002,24.63279456888697,0.2960000000000002,25.69165737639144,0.2960000000000002,25.62298472918926,0.2960000000000002,25.35824116347078,0.2960000000000002,25.09233321502063,0.2960000000000002,24.8532301096959,0.2960000000000002,24.6431250718401,0.2960000000000002,24.45961225127784,0.2960000000000002,25.68833895133881,0.2960000000000002,25.61315944995993,0.2960000000000002,25.34026547895789,0.2960000000000002,25.06517751348049,0.2960000000000002,24.81616821035299,0.2960000000000002,24.59561492893746,0.2960000000000002,24.40123723199908,0.2960000000000002,25.68723239280802,0.2960000000000002,25.609880985788,0.2960000000000002,25.33426368945809,0.2960000000000002,25.05610564560979,0.2960000000000002,24.80378080377503,0.2960000000000002,24.57972803164938,0.2960000000000002,24.38170878248665,0.2960000000000002,25.68667903539752,0.2960000000000002,25.60824112216627,0.2960000000000002,25.33126094304405,0.2960000000000002,25.05156598040686,0.2960000000000002,24.79758086248473,0.2960000000000002,24.57177524040938,0.2960000000000002,24.37193153398667
0.3040000000000002,25.02965094545429,0.3040000000000002,24.99090801425638,0.3040000000000002,24.72502164385712,0.3040000000000002,24.45917897622587,0.3040000000000002,24.22474671318244,0.3040000000000002,24.02388918926137,0.3040000000000002,23.85362087758389,0.3040000000000002,25.01867262691909,0.3040000000000002,24.95875898513469,0.3040000000000002,24.66677404681161,0.3040000000000002,24.37189628338076,0.3040000000000002,24.10640385778341,0.3040000000000002,23.87299476228124,0.3040000000000002,23.66903978810448,0.3040000000000002,25.01500981092045,0.3040000000000002,24.94801628141527,0.3040000000000002,24.64728319821239,0.3040000000000002,24.34265506391005,0.3040000000000002,24.0667162065515,0.3040000000000002,23.82234399326716,0.3040000000000002,23.60702866573434,0.3040000000000002,25.0137884974698,0.3040000000000002,24.94443246293359,0.3040000000000002,24.64077798871163,0.3040000000000002,24.33289189783531,0.3040000000000002,24.05346090570854,0.3040000000000002,23.80542241465648,0.3040000000000002,23.58630663980466,0.3040000000000002,25.01317777049867,0.3040000000000002,24.94264000747393,0.3040000000000002,24.6375238398826,0.3040000000000002,24.32800731299822,0.3040000000000002,24.04682840291517,0.3040000000000002,23.79695458032356,0.3040000000000002,23.5759360817634
0.3120000000000002,24.29520969430598,0.3120000000000002,24.27438934415467,0.3120000000000002,23.98658124198521,0.3120000000000002,23.69617726835704,0.3120000000000002,23.43907383430471,0.3120000000000002,23.2180871411407,0.3120000000000002,23.03012117317009,0.3120000000000002,24.28332775087752,0.3120000000000002,24.23992608171273,0.3120000000000002,23.92463986622179,0.3120000000000002,23.60396933399748,0.3120000000000002,23.31469922551937,0.3120000000000002,23.06014310280985,0.3120000000000002,22.83752829213003,0.3120000000000002,24.2793642480863,0.3120000000000002,24.22841716589948,0.3120000000000002,23.90393541931023,0.3120000000000002,23.57312652898714,0.3120000000000002,23.27307506437692,0.3120000000000002,23.00726269985015,0.3120000000000002,22.77302574501865,0.3120000000000002,24.27804276375078,0.3120000000000002,24.22457852328451,0.3120000000000002,23.8970276490765,0.3120000000000002,23.56283398645742,0.3120000000000002,23.25918253101263,0.3120000000000002,22.98961132777363,0.3120000000000002,22.75149322525341,0.3120000000000002,24.27738196222517,0.3120000000000002,24.22265876463134,0.3120000000000002,23.89357259025076,0.3120000000000002,23.55768555582237,0.3120000000000002,23.25223296511162,0.3120000000000002,22.98078111576622,0.3120000000000002,22.74072117028407
