vgs,vsb,vds,total_fins,length,gm,cdd,vth,gds,id,cds,cgg,cgd,cgs
200e-3,0,140e-3,2,14e-9,732.36e-9,15.4715e-18,359.276e-3,29.822e-9,22.1892e-9,-151.439e-21,46.2729e-18,11.1123e-18,13.5605e-18
220e-3,0,140e-3,2,14e-9,1.4011e-6,15.7966e-18,359.276e-3,57.4608e-9,42.8254e-9,-288.702e-21,47.2355e-18,11.44e-18,14.1954e-18
240e-3,0,140e-3,2,14e-9,2.6406e-6,16.1224e-18,359.276e-3,109.717e-9,82.0073e-9,-538.086e-21,48.5181e-18,11.7709e-18,15.1472e-18
260e-3,0,140e-3,2,14e-9,4.8509e-6,16.4497e-18,359.276e-3,206.315e-9,154.891e-9,-965.497e-21,50.3106e-18,12.1075e-18,16.6031e-18
280e-3,0,140e-3,2,14e-9,8.5663e-6,16.7828e-18,359.276e-3,378.986e-9,286.073e-9,-1.6356e-18,52.7848e-18,12.4576e-18,18.7273e-18
300e-3,0,140e-3,2,14e-9,14.3372e-6,17.131e-18,359.276e-3,674.877e-9,511.291e-9,-2.5704e-18,55.9701e-18,12.8352e-18,21.5349e-18
320e-3,0,140e-3,2,14e-9,22.5274e-6,17.51e-18,359.276e-3,1.1608e-6,875.769e-9,-3.719e-18,59.6898e-18,13.2637e-18,24.8261e-18
340e-3,0,140e-3,2,14e-9,33.1634e-6,17.9445e-18,359.276e-3,1.9335e-6,1.4287e-6,-4.9838e-18,63.6741e-18,13.7795e-18,28.2947e-18
360e-3,0,140e-3,2,14e-9,45.9232e-6,18.4709e-18,359.276e-3,3.1392e-6,2.2165e-6,-6.2813e-18,67.7413e-18,14.4366e-18,31.7047e-18
380e-3,0,140e-3,2,14e-9,60.208e-6,19.1358e-18,359.276e-3,4.9985e-6,3.2759e-6,-7.5733e-18,71.8684e-18,15.3065e-18,34.9618e-18
400e-3,0,140e-3,2,14e-9,75.2276e-6,19.9826e-18,359.276e-3,7.8181e-6,4.6297e-6,-8.8548e-18,76.1288e-18,16.4592e-18,38.0696e-18
420e-3,0,140e-3,2,14e-9,90.1034e-6,21.0265e-18,359.276e-3,11.9621e-6,6.2840e-6,-10.1229e-18,80.5795e-18,17.9258e-18,41.0538e-18
440e-3,0,140e-3,2,14e-9,104.013e-6,22.2377e-18,359.276e-3,17.7726e-6,8.2274e-6,-11.36e-18,85.1878e-18,19.6704e-18,43.9174e-18
460e-3,0,140e-3,2,14e-9,116.335e-6,23.5549e-18,359.276e-3,25.4741e-6,10.4339e-6,-12.5398e-18,89.8466e-18,21.605e-18,46.6417e-18
480e-3,0,140e-3,2,14e-9,126.722e-6,24.9148e-18,359.276e-3,35.1253e-6,12.8679e-6,-13.6423e-18,94.4405e-18,23.6336e-18,49.2069e-18
500e-3,0,140e-3,2,14e-9,135.069e-6,26.2723e-18,359.276e-3,46.6369e-6,15.4892e-6,-14.6593e-18,98.8888e-18,25.6836e-18,51.6053e-18
520e-3,0,140e-3,2,14e-9,141.437e-6,27.602e-18,359.276e-3,59.824e-6,18.2574e-6,-15.5919e-18,103.15e-18,27.7109e-18,53.8393e-18
540e-3,0,140e-3,2,14e-9,145.986e-6,28.8923e-18,359.276e-3,74.4551e-6,21.1345e-6,-16.4452e-18,107.21e-18,29.6924e-18,55.9172e-18
560e-3,0,140e-3,2,14e-9,148.918e-6,30.1391e-18,359.276e-3,90.2849e-6,24.0861e-6,-17.2254e-18,111.066e-18,31.6175e-18,57.8482e-18
580e-3,0,140e-3,2,14e-9,150.451e-6,31.3418e-18,359.276e-3,107.074e-6,27.0819e-6,-17.9385e-18,114.723e-18,33.4815e-18,59.6413e-18
600e-3,0,140e-3,2,14e-9,150.801e-6,32.501e-18,359.276e-3,124.599e-6,30.0962e-6,-18.5894e-18,118.188e-18,35.2828e-18,61.3048e-18
620e-3,0,140e-3,2,14e-9,150.167e-6,33.6179e-18,359.276e-3,142.658e-6,33.1074e-6,-19.1827e-18,121.467e-18,37.0207e-18,62.846e-18
640e-3,0,140e-3,2,14e-9,148.731e-6,34.6934e-18,359.276e-3,161.07e-6,36.0976e-6,-19.7222e-18,124.567e-18,38.6951e-18,64.2715e-18
660e-3,0,140e-3,2,14e-9,146.651e-6,35.7284e-18,359.276e-3,179.679e-6,39.0523e-6,-20.2115e-18,127.494e-18,40.3062e-18,65.588e-18
680e-3,0,140e-3,2,14e-9,144.067e-6,36.7236e-18,359.276e-3,198.35e-6,41.9603e-6,-20.6539e-18,130.256e-18,41.8542e-18,66.8017e-18
700e-3,0,140e-3,2,14e-9,141.095e-6,37.6798e-18,359.276e-3,216.969e-6,44.8124e-6,-21.0525e-18,132.858e-18,43.3396e-18,67.9185e-18
720e-3,0,140e-3,2,14e-9,137.835e-6,38.5976e-18,359.276e-3,235.441e-6,47.6022e-6,-21.4105e-18,135.307e-18,44.7628e-18,68.9446e-18
740e-3,0,140e-3,2,14e-9,134.368e-6,39.4777e-18,359.276e-3,253.685e-6,50.3245e-6,-21.7306e-18,137.611e-18,46.1248e-18,69.8857e-18
760e-3,0,140e-3,2,14e-9,130.761e-6,40.3209e-18,359.276e-3,271.637e-6,52.9759e-6,-22.0158e-18,139.774e-18,47.4264e-18,70.7476e-18
780e-3,0,140e-3,2,14e-9,127.07e-6,41.1279e-18,359.276e-3,289.247e-6,55.5543e-6,-22.2687e-18,141.805e-18,48.669e-18,71.5358e-18
800e-3,0,140e-3,2,14e-9,123.338e-6,41.8997e-18,359.276e-3,306.472e-6,58.0585e-6,-22.492e-18,143.71e-18,49.854e-18,72.2557e-18
0,0,140e-3,6,14e-9,3.1217e-9,36.2481e-18,359.48e-3,139.35e-12,93.7281e-12,-564.32e-24,120.208e-18,24.9393e-18,30.4686e-18
20e-3,0,140e-3,6,14e-9,6.0792e-9,36.9155e-18,359.48e-3,271.37e-12,182.464e-12,-1.1037e-21,121.809e-18,25.6067e-18,31.4019e-18
40e-3,0,140e-3,6,14e-9,11.8383e-9,37.6241e-18,359.48e-3,528.461e-12,355.279e-12,-2.1589e-21,123.471e-18,26.3153e-18,32.3555e-18
60e-3,0,140e-3,6,14e-9,23.0523e-9,38.3747e-18,359.48e-3,1.0290e-9,691.814e-12,-4.2229e-21,125.187e-18,27.066e-18,33.3207e-18
80e-3,0,140e-3,6,14e-9,44.8849e-9,39.1673e-18,359.48e-3,2.0038e-9,1.3471e-9,-8.2602e-21,126.947e-18,27.8586e-18,34.2888e-18
100e-3,0,140e-3,6,14e-9,87.3806e-9,40.0008e-18,359.48e-3,3.9015e-9,2.6229e-9,-16.1551e-21,128.745e-18,28.6922e-18,35.2531e-18
120e-3,0,140e-3,6,14e-9,170.055e-9,40.8725e-18,359.48e-3,7.5948e-9,5.1063e-9,-31.5842e-21,130.577e-18,29.5641e-18,36.2125e-18
140e-3,0,140e-3,6,14e-9,330.743e-9,41.7783e-18,359.48e-3,14.7786e-9,9.9377e-9,-61.6982e-21,132.448e-18,30.4703e-18,37.1777e-18
160e-3,0,140e-3,6,14e-9,642.487e-9,42.7125e-18,359.48e-3,28.7354e-9,19.3289e-9,-120.319e-21,134.387e-18,31.4052e-18,38.1817e-18
180e-3,0,140e-3,6,14e-9,1.2451e-6,43.6677e-18,359.48e-3,55.7914e-9,37.5502e-9,-233.838e-21,136.461e-18,32.362e-18,39.2985e-18
200e-3,0,140e-3,6,14e-9,2.4023e-6,44.6362e-18,359.48e-3,108.022e-9,72.7846e-9,-451.467e-21,138.808e-18,33.3334e-18,40.6745e-18
220e-3,0,140e-3,6,14e-9,4.5966e-6,45.6104e-18,359.48e-3,208.067e-9,140.481e-9,-860.862e-21,141.687e-18,34.3134e-18,42.5732e-18
240e-3,0,140e-3,6,14e-9,8.6641e-6,46.5861e-18,359.48e-3,397.041e-9,269.029e-9,-1.6050e-18,145.519e-18,35.3001e-18,45.4192e-18
260e-3,0,140e-3,6,14e-9,15.9194e-6,47.565e-18,359.48e-3,745.764e-9,508.189e-9,-2.8817e-18,150.875e-18,36.3005e-18,49.7745e-18
280e-3,0,140e-3,6,14e-9,28.12e-6,48.5597e-18,359.48e-3,1.3672e-6,938.753e-9,-4.8864e-18,158.272e-18,37.336e-18,56.1362e-18
300e-3,0,140e-3,6,14e-9,47.0766e-6,49.5979e-18,359.48e-3,2.4270e-6,1.6781e-6,-7.6886e-18,167.808e-18,38.4495e-18,64.5587e-18
320e-3,0,140e-3,6,14e-9,73.9813e-6,50.7275e-18,359.48e-3,4.1550e-6,2.8750e-6,-11.142e-18,178.966e-18,39.7125e-18,74.4539e-18
340e-3,0,140e-3,6,14e-9,108.901e-6,52.0227e-18,359.48e-3,6.8753e-6,4.6911e-6,-14.9623e-18,190.95e-18,41.2357e-18,84.9139e-18
360e-3,0,140e-3,6,14e-9,150.735e-6,53.591e-18,359.48e-3,11.0682e-6,7.2774e-6,-18.9081e-18,203.222e-18,43.1796e-18,95.2428e-18
380e-3,0,140e-3,6,14e-9,197.458e-6,55.5658e-18,359.48e-3,17.4454e-6,10.7533e-6,-22.874e-18,215.717e-18,45.7487e-18,105.169e-18
400e-3,0,140e-3,6,14e-9,246.421e-6,58.065e-18,359.48e-3,26.9786e-6,15.1907e-6,-26.8461e-18,228.638e-18,49.1341e-18,114.704e-18
420e-3,0,140e-3,6,14e-9,294.724e-6,61.1196e-18,359.48e-3,40.797e-6,20.6057e-6,-30.8073e-18,242.12e-18,53.407e-18,123.913e-18
440e-3,0,140e-3,6,14e-9,339.707e-6,64.6343e-18,359.48e-3,59.9324e-6,26.9574e-6,-34.6884e-18,256.029e-18,58.4489e-18,132.78e-18
460e-3,0,140e-3,6,14e-9,379.419e-6,68.4321e-18,359.48e-3,85.0342e-6,34.1586e-6,-38.3966e-18,270.035e-18,64.0061e-18,141.229e-18
480e-3,0,140e-3,6,14e-9,412.798e-6,72.3398e-18,359.48e-3,116.241e-6,42.0918e-6,-41.8632e-18,283.801e-18,69.815e-18,149.186e-18
500e-3,0,140e-3,6,14e-9,439.561e-6,76.237e-18,359.48e-3,153.251e-6,50.6263e-6,-45.0602e-18,297.104e-18,75.6808e-18,156.623e-18
520e-3,0,140e-3,6,14e-9,459.946e-6,80.058e-18,359.48e-3,195.484e-6,59.6316e-6,-47.9894e-18,309.832e-18,81.4881e-18,163.544e-18
540e-3,0,140e-3,6,14e-9,474.482e-6,83.7732e-18,359.48e-3,242.226e-6,68.9851e-6,-50.6664e-18,321.95e-18,87.1768e-18,169.974e-18
560e-3,0,140e-3,6,14e-9,483.834e-6,87.3728e-18,359.48e-3,292.729e-6,78.5763e-6,-53.1104e-18,333.459e-18,92.7192e-18,175.94e-18
580e-3,0,140e-3,6,14e-9,488.707e-6,90.8556e-18,359.48e-3,346.259e-6,88.3086e-6,-55.3396e-18,344.375e-18,98.1031e-18,181.472e-18
600e-3,0,140e-3,6,14e-9,489.789e-6,94.2236e-18,359.48e-3,402.134e-6,98.0994e-6,-57.3702e-18,354.717e-18,103.323e-18,186.594e-18
620e-3,0,140e-3,6,14e-9,487.722e-6,97.4791e-18,359.48e-3,459.732e-6,107.879e-6,-59.2161e-18,364.507e-18,108.377e-18,191.329e-18
640e-3,0,140e-3,6,14e-9,483.084e-6,100.624e-18,359.48e-3,518.499e-6,117.591e-6,-60.89e-18,373.764e-18,113.264e-18,195.701e-18
660e-3,0,140e-3,6,14e-9,476.384e-6,103.661e-18,359.48e-3,577.95e-6,127.189e-6,-62.4032e-18,382.51e-18,117.981e-18,199.728e-18
680e-3,0,140e-3,6,14e-9,468.063e-6,106.59e-18,359.48e-3,637.665e-6,136.636e-6,-63.7667e-18,390.762e-18,122.529e-18,203.432e-18
700e-3,0,140e-3,6,14e-9,458.495e-6,109.413e-18,359.48e-3,697.284e-6,145.903e-6,-64.9906e-18,398.54e-18,126.908e-18,206.832e-18
720e-3,0,140e-3,6,14e-9,447.996e-6,112.131e-18,359.48e-3,756.505e-6,154.969e-6,-66.085e-18,405.863e-18,131.116e-18,209.947e-18
740e-3,0,140e-3,6,14e-9,436.827e-6,114.745e-18,359.48e-3,815.076e-6,163.818e-6,-67.0592e-18,412.751e-18,135.156e-18,212.796e-18
760e-3,0,140e-3,6,14e-9,425.203e-6,117.255e-18,359.48e-3,872.788e-6,172.439e-6,-67.9226e-18,419.224e-18,139.028e-18,215.397e-18
780e-3,0,140e-3,6,14e-9,413.301e-6,119.665e-18,359.48e-3,929.472e-6,180.825e-6,-68.6839e-18,425.302e-18,142.734e-18,217.768e-18
800e-3,0,140e-3,6,14e-9,401.262e-6,121.975e-18,359.48e-3,984.992e-6,188.97e-6,-69.3516e-18,431.005e-18,146.279e-18,219.926e-18
0,0,140e-3,10,14e-9,5.2363e-9,60.4135e-18,359.288e-3,245.136e-12,157.219e-12,-948.724e-24,200.347e-18,41.5656e-18,50.7811e-18
20e-3,0,140e-3,10,14e-9,10.1973e-9,61.5258e-18,359.288e-3,477.38e-12,306.064e-12,-1.8555e-21,203.014e-18,42.6778e-18,52.3366e-18
40e-3,0,140e-3,10,14e-9,19.8576e-9,62.7068e-18,359.288e-3,929.638e-12,595.944e-12,-3.6294e-21,205.785e-18,43.8588e-18,53.9259e-18
60e-3,0,140e-3,10,14e-9,38.6678e-9,63.9578e-18,359.288e-3,1.8103e-9,1.1604e-9,-7.0995e-21,208.645e-18,45.1099e-18,55.5347e-18
80e-3,0,140e-3,10,14e-9,75.2898e-9,65.2788e-18,359.288e-3,3.5250e-9,2.2596e-9,-13.8869e-21,211.579e-18,46.431e-18,57.1483e-18
100e-3,0,140e-3,10,14e-9,146.571e-9,66.6679e-18,359.288e-3,6.8632e-9,4.3997e-9,-27.1595e-21,214.576e-18,47.8201e-18,58.7558e-18
120e-3,0,140e-3,10,14e-9,285.247e-9,68.1207e-18,359.288e-3,13.3601e-9,8.5652e-9,-53.098e-21,217.629e-18,49.2731e-18,60.3556e-18
140e-3,0,140e-3,10,14e-9,554.778e-9,69.6303e-18,359.288e-3,25.9962e-9,16.6695e-9,-103.723e-21,220.749e-18,50.7832e-18,61.9656e-18
160e-3,0,140e-3,10,14e-9,1.0776e-6,71.187e-18,359.288e-3,50.5441e-9,32.4217e-9,-202.267e-21,223.982e-18,52.3408e-18,63.6416e-18
180e-3,0,140e-3,10,14e-9,2.0884e-6,72.7788e-18,359.288e-3,98.1241e-9,62.9847e-9,-393.085e-21,227.442e-18,53.9342e-18,65.508e-18
200e-3,0,140e-3,10,14e-9,4.0292e-6,74.3921e-18,359.288e-3,189.947e-9,122.081e-9,-758.857e-21,231.361e-18,55.5508e-18,67.8106e-18
220e-3,0,140e-3,10,14e-9,7.7087e-6,76.0146e-18,359.288e-3,365.731e-9,235.615e-9,-1.4467e-18,236.172e-18,57.1796e-18,70.9922e-18
240e-3,0,140e-3,10,14e-9,14.5271e-6,77.6382e-18,359.288e-3,697.426e-9,451.172e-9,-2.6967e-18,242.581e-18,58.8163e-18,75.7644e-18
260e-3,0,140e-3,10,14e-9,26.6838e-6,79.2655e-18,359.288e-3,1.3084e-6,852.107e-9,-4.8395e-18,251.537e-18,60.4702e-18,83.067e-18
280e-3,0,140e-3,10,14e-9,47.1128e-6,80.9168e-18,359.288e-3,2.3942e-6,1.5736e-6,-8.2009e-18,263.902e-18,62.1757e-18,93.7267e-18
300e-3,0,140e-3,10,14e-9,78.8278e-6,82.6382e-18,359.288e-3,4.2382e-6,2.8121e-6,-12.8941e-18,279.829e-18,64.0041e-18,107.824e-18
320e-3,0,140e-3,10,14e-9,123.8e-6,84.5101e-18,359.288e-3,7.2291e-6,4.8155e-6,-18.6714e-18,298.446e-18,66.0772e-18,124.369e-18
340e-3,0,140e-3,10,14e-9,182.123e-6,86.6575e-18,359.288e-3,11.9092e-6,7.8535e-6,-25.0577e-18,318.427e-18,68.5828e-18,141.844e-18
360e-3,0,140e-3,10,14e-9,251.943e-6,89.2604e-18,359.288e-3,19.0778e-6,12.1775e-6,-31.652e-18,338.886e-18,71.7914e-18,159.094e-18
380e-3,0,140e-3,10,14e-9,329.873e-6,92.5411e-18,359.288e-3,29.9183e-6,17.9856e-6,-38.2807e-18,359.716e-18,76.0442e-18,175.672e-18
400e-3,0,140e-3,10,14e-9,411.49e-6,96.695e-18,359.288e-3,46.0441e-6,25.3971e-6,-44.9221e-18,381.26e-18,81.6581e-18,191.602e-18
420e-3,0,140e-3,10,14e-9,491.961e-6,101.772e-18,359.288e-3,69.3278e-6,34.4374e-6,-51.5465e-18,403.739e-18,88.7484e-18,206.99e-18
440e-3,0,140e-3,10,14e-9,566.862e-6,107.612e-18,359.288e-3,101.475e-6,45.0381e-6,-58.0377e-18,426.927e-18,97.1152e-18,221.811e-18
460e-3,0,140e-3,10,14e-9,632.952e-6,113.92e-18,359.288e-3,143.553e-6,57.0529e-6,-64.2398e-18,450.269e-18,106.336e-18,235.933e-18
480e-3,0,140e-3,10,14e-9,688.478e-6,120.409e-18,359.288e-3,195.782e-6,70.2855e-6,-70.0381e-18,473.207e-18,115.973e-18,249.234e-18
500e-3,0,140e-3,10,14e-9,732.979e-6,126.88e-18,359.288e-3,257.651e-6,84.5183e-6,-75.386e-18,495.37e-18,125.704e-18,261.665e-18
520e-3,0,140e-3,10,14e-9,766.855e-6,133.224e-18,359.288e-3,328.191e-6,99.5337e-6,-80.2867e-18,516.575e-18,135.339e-18,273.236e-18
540e-3,0,140e-3,10,14e-9,790.993e-6,139.393e-18,359.288e-3,406.214e-6,115.128e-6,-84.7662e-18,536.763e-18,144.777e-18,283.986e-18
560e-3,0,140e-3,10,14e-9,806.503e-6,145.37e-18,359.288e-3,490.473e-6,131.116e-6,-88.8566e-18,555.935e-18,153.972e-18,293.963e-18
580e-3,0,140e-3,10,14e-9,814.558e-6,151.154e-18,359.288e-3,579.751e-6,147.338e-6,-92.5881e-18,574.119e-18,162.906e-18,303.213e-18
600e-3,0,140e-3,10,14e-9,816.306e-6,156.748e-18,359.288e-3,672.912e-6,163.656e-6,-95.9877e-18,591.347e-18,171.569e-18,311.779e-18
620e-3,0,140e-3,10,14e-9,812.815e-6,162.155e-18,359.288e-3,768.924e-6,179.955e-6,-99.0789e-18,607.655e-18,179.956e-18,319.699e-18
640e-3,0,140e-3,10,14e-9,805.047e-6,167.379e-18,359.288e-3,866.867e-6,196.14e-6,-101.882e-18,623.077e-18,188.066e-18,327.011e-18
660e-3,0,140e-3,10,14e-9,793.851e-6,172.423e-18,359.288e-3,965.934e-6,212.134e-6,-104.418e-18,637.645e-18,195.896e-18,333.749e-18
680e-3,0,140e-3,10,14e-9,779.96e-6,177.289e-18,359.288e-3,1.0654e-3,227.876e-6,-106.703e-18,651.391e-18,203.446e-18,339.945e-18
700e-3,0,140e-3,10,14e-9,763.996e-6,181.978e-18,359.288e-3,1.1647e-3,243.319e-6,-108.754e-18,664.347e-18,210.713e-18,345.634e-18
720e-3,0,140e-3,10,14e-9,746.485e-6,186.493e-18,359.288e-3,1.2634e-3,258.426e-6,-110.589e-18,676.546e-18,217.7e-18,350.846e-18
740e-3,0,140e-3,10,14e-9,727.861e-6,190.836e-18,359.288e-3,1.3609e-3,273.171e-6,-112.224e-18,688.02e-18,224.406e-18,355.614e-18
760e-3,0,140e-3,10,14e-9,708.483e-6,195.007e-18,359.288e-3,1.4571e-3,287.535e-6,-113.672e-18,698.802e-18,230.835e-18,359.967e-18
780e-3,0,140e-3,10,14e-9,688.643e-6,199.011e-18,359.288e-3,1.5515e-3,301.507e-6,-114.951e-18,708.926e-18,236.99e-18,363.937e-18
800e-3,0,140e-3,10,14e-9,668.577e-6,202.849e-18,359.288e-3,1.6439e-3,315.08e-6,-116.072e-18,718.425e-18,242.875e-18,367.55e-18
0,0,140e-3,20,14e-9,11.209e-9,120.827e-18,357.881e-3,519.275e-12,336.531e-12,-1.9857e-21,400.694e-18,83.1311e-18,101.562e-18
20e-3,0,140e-3,20,14e-9,21.8283e-9,123.052e-18,357.881e-3,1.0112e-9,655.154e-12,-3.8838e-21,406.029e-18,85.3557e-18,104.674e-18
40e-3,0,140e-3,20,14e-9,42.5071e-9,125.414e-18,357.881e-3,1.9692e-9,1.2756e-9,-7.5966e-21,411.571e-18,87.7177e-18,107.853e-18
60e-3,0,140e-3,20,14e-9,82.772e-9,127.916e-18,357.881e-3,3.8347e-9,2.4840e-9,-14.8596e-21,417.291e-18,90.2198e-18,111.071e-18
80e-3,0,140e-3,20,14e-9,161.163e-9,130.558e-18,357.881e-3,7.4670e-9,4.8369e-9,-29.0655e-21,423.163e-18,92.8621e-18,114.301e-18
100e-3,0,140e-3,20,14e-9,313.742e-9,133.336e-18,357.881e-3,14.5383e-9,9.4179e-9,-56.8442e-21,429.16e-18,95.6406e-18,117.52e-18
120e-3,0,140e-3,20,14e-9,610.563e-9,136.242e-18,357.881e-3,28.2999e-9,18.3343e-9,-111.128e-21,435.274e-18,98.5469e-18,120.727e-18
140e-3,0,140e-3,20,14e-9,1.1874e-6,139.261e-18,357.881e-3,55.0646e-9,35.6805e-9,-217.061e-21,441.529e-18,101.567e-18,123.962e-18
160e-3,0,140e-3,20,14e-9,2.3062e-6,142.375e-18,357.881e-3,107.055e-9,69.3934e-9,-423.209e-21,448.026e-18,104.684e-18,127.342e-18
180e-3,0,140e-3,20,14e-9,4.4684e-6,145.56e-18,357.881e-3,207.809e-9,134.793e-9,-822.182e-21,455.001e-18,107.872e-18,131.129e-18
200e-3,0,140e-3,20,14e-9,8.6171e-6,148.789e-18,357.881e-3,402.188e-9,261.206e-9,-1.5862e-18,462.945e-18,111.11e-18,135.835e-18
220e-3,0,140e-3,20,14e-9,16.4727e-6,152.038e-18,357.881e-3,774.085e-9,503.915e-9,-3.0205e-18,472.753e-18,114.375e-18,142.378e-18
240e-3,0,140e-3,20,14e-9,30.9986e-6,155.293e-18,357.881e-3,1.4751e-6,964.204e-9,-5.6184e-18,485.88e-18,117.662e-18,152.218e-18
260e-3,0,140e-3,20,14e-9,56.8069e-6,158.562e-18,357.881e-3,2.7645e-6,1.8187e-6,-10.0492e-18,504.242e-18,120.994e-18,167.248e-18
280e-3,0,140e-3,20,14e-9,99.9583e-6,161.888e-18,357.881e-3,5.0513e-6,3.3520e-6,-16.949e-18,529.505e-18,124.446e-18,189.058e-18
300e-3,0,140e-3,20,14e-9,166.529e-6,165.369e-18,357.881e-3,8.9272e-6,5.9737e-6,-26.4996e-18,561.833e-18,128.167e-18,217.666e-18
320e-3,0,140e-3,20,14e-9,260.3e-6,169.17e-18,357.881e-3,15.2053e-6,10.1955e-6,-38.1622e-18,599.374e-18,132.406e-18,250.968e-18
340e-3,0,140e-3,20,14e-9,381.138e-6,173.546e-18,357.881e-3,25.0261e-6,16.5671e-6,-50.9856e-18,639.49e-18,137.546e-18,285.944e-18
360e-3,0,140e-3,20,14e-9,524.969e-6,178.863e-18,357.881e-3,40.0735e-6,25.595e-6,-64.2049e-18,680.527e-18,144.135e-18,320.392e-18
380e-3,0,140e-3,20,14e-9,684.645e-6,185.562e-18,357.881e-3,62.8235e-6,37.6719e-6,-77.5104e-18,722.372e-18,152.853e-18,353.519e-18
400e-3,0,140e-3,20,14e-9,850.995e-6,194.01e-18,357.881e-3,96.607e-6,53.0254e-6,-90.8674e-18,765.711e-18,164.301e-18,385.41e-18
420e-3,0,140e-3,20,14e-9,1.0141e-3,204.269e-18,357.881e-3,145.212e-6,71.6902e-6,-104.198e-18,810.906e-18,178.653e-18,416.252e-18
440e-3,0,140e-3,20,14e-9,1.1652e-3,215.985e-18,357.881e-3,211.994e-6,93.5107e-6,-117.245e-18,857.414e-18,195.459e-18,445.955e-18
460e-3,0,140e-3,20,14e-9,1.298e-3,228.566e-18,357.881e-3,298.955e-6,118.178e-6,-129.691e-18,904.1e-18,213.865e-18,474.235e-18
480e-3,0,140e-3,20,14e-9,1.4090e-3,241.461e-18,357.881e-3,406.385e-6,145.286e-6,-141.311e-18,949.878e-18,233.026e-18,500.852e-18
500e-3,0,140e-3,20,14e-9,1.4977e-3,254.295e-18,357.881e-3,533.158e-6,174.391e-6,-152.02e-18,994.047e-18,252.333e-18,525.713e-18
520e-3,0,140e-3,20,14e-9,1.5649e-3,266.869e-18,357.881e-3,677.272e-6,205.051e-6,-161.828e-18,1.0362e-15,271.431e-18,548.845e-18
540e-3,0,140e-3,20,14e-9,1.6124e-3,279.095e-18,357.881e-3,836.32e-6,236.856e-6,-170.789e-18,1.0764e-15,290.139e-18,570.327e-18
560e-3,0,140e-3,20,14e-9,1.6427e-3,290.946e-18,357.881e-3,1.0078e-3,269.435e-6,-178.968e-18,1.1146e-15,308.373e-18,590.256e-18
580e-3,0,140e-3,20,14e-9,1.6580e-3,302.42e-18,357.881e-3,1.1892e-3,302.466e-6,-186.426e-18,1.1508e-15,326.096e-18,608.725e-18
600e-3,0,140e-3,20,14e-9,1.6607e-3,313.524e-18,357.881e-3,1.3784e-3,335.673e-6,-193.216e-18,1.1851e-15,343.291e-18,625.819e-18
620e-3,0,140e-3,20,14e-9,1.6529e-3,324.264e-18,357.881e-3,1.5733e-3,368.825e-6,-199.385e-18,1.2175e-15,359.951e-18,641.617e-18
640e-3,0,140e-3,20,14e-9,1.6365e-3,334.649e-18,357.881e-3,1.7720e-3,401.732e-6,-204.974e-18,1.2482e-15,376.07e-18,656.19e-18
660e-3,0,140e-3,20,14e-9,1.6134e-3,344.681e-18,357.881e-3,1.9729e-3,434.242e-6,-210.024e-18,1.2772e-15,391.643e-18,669.609e-18
680e-3,0,140e-3,20,14e-9,1.5848e-3,354.365e-18,357.881e-3,2.1747e-3,466.233e-6,-214.569e-18,1.3046e-15,406.666e-18,681.942e-18
700e-3,0,140e-3,20,14e-9,1.5521e-3,363.704e-18,357.881e-3,2.3761e-3,497.609e-6,-218.645e-18,1.3303e-15,421.138e-18,693.255e-18
720e-3,0,140e-3,20,14e-9,1.5164e-3,372.7e-18,357.881e-3,2.5761e-3,528.299e-6,-222.286e-18,1.3546e-15,435.058e-18,703.613e-18
740e-3,0,140e-3,20,14e-9,1.4784e-3,381.356e-18,357.881e-3,2.7740e-3,558.252e-6,-225.523e-18,1.3775e-15,448.427e-18,713.079e-18
760e-3,0,140e-3,20,14e-9,1.4390e-3,389.676e-18,357.881e-3,2.9689e-3,587.429e-6,-228.387e-18,1.3989e-15,461.249e-18,721.715e-18
780e-3,0,140e-3,20,14e-9,1.3987e-3,397.666e-18,357.881e-3,3.1604e-3,615.807e-6,-230.909e-18,1.4191e-15,473.531e-18,729.581e-18
800e-3,0,140e-3,20,14e-9,1.3579e-3,405.329e-18,357.881e-3,3.3480e-3,643.374e-6,-233.117e-18,1.4380e-15,485.282e-18,736.734e-18
0,0,140e-3,40,14e-9,19.7133e-9,241.654e-18,361.538e-3,927.272e-12,591.9e-12,-3.5194e-21,801.386e-18,166.262e-18,203.123e-18
20e-3,0,140e-3,40,14e-9,38.3896e-9,246.103e-18,361.538e-3,1.8057e-9,1.1522e-9,-6.8835e-21,812.056e-18,170.711e-18,209.345e-18
40e-3,0,140e-3,40,14e-9,74.7579e-9,250.827e-18,361.538e-3,3.5165e-9,2.2435e-9,-13.4642e-21,823.136e-18,175.435e-18,215.7e-18
60e-3,0,140e-3,40,14e-9,145.574e-9,255.831e-18,361.538e-3,6.8478e-9,4.3687e-9,-26.3371e-21,834.572e-18,180.439e-18,222.132e-18
80e-3,0,140e-3,40,14e-9,283.449e-9,261.115e-18,361.538e-3,13.3343e-9,8.5069e-9,-51.5174e-21,846.304e-18,185.724e-18,228.581e-18
100e-3,0,140e-3,40,14e-9,551.823e-9,266.671e-18,361.538e-3,25.9625e-9,16.564e-9,-100.76e-21,858.279e-18,191.28e-18,234.999e-18
120e-3,0,140e-3,40,14e-9,1.0739e-6,272.482e-18,361.538e-3,50.5401e-9,32.2472e-9,-197.005e-21,870.466e-18,197.092e-18,241.374e-18
