vsg,vsb,vsd,total_fins,length,gm,cdd,vth,gds,id,cds,cgg,cgd,cgs
680e-3,0,180e-3,40,14e-9,3.4985e-3,1.2481e-15,-349.659e-3,3.1844e-3,-986.804e-6,-389.681e-18,2.5945e-15,936.642e-18,1.4755e-15
700e-3,0,180e-3,40,14e-9,3.4415e-3,1.2681e-15,-349.659e-3,3.5177e-3,-1.0562e-3,-393.174e-18,2.6378e-15,966.763e-18,1.4886e-15
720e-3,0,180e-3,40,14e-9,3.3730e-3,1.2872e-15,-349.659e-3,3.8538e-3,-1.1243e-3,-396.214e-18,2.6786e-15,995.59e-18,1.5006e-15
740e-3,0,180e-3,40,14e-9,3.2952e-3,1.3053e-15,-349.659e-3,4.1905e-3,-1.1910e-3,-398.898e-18,2.7173e-15,1.0231e-15,1.5118e-15
760e-3,0,180e-3,40,14e-9,3.2098e-3,1.3227e-15,-349.659e-3,4.5261e-3,-1.2561e-3,-401.302e-18,2.7541e-15,1.0495e-15,1.5222e-15
780e-3,0,180e-3,40,14e-9,3.1186e-3,1.3392e-15,-349.659e-3,4.8591e-3,-1.3194e-3,-403.488e-18,2.7890e-15,1.0746e-15,1.5319e-15
800e-3,0,180e-3,40,14e-9,3.0229e-3,1.3550e-15,-349.659e-3,5.1881e-3,-1.3808e-3,-405.504e-18,2.8222e-15,1.0987e-15,1.5411e-15
0,0,200e-3,2,14e-9,1.2278e-9,37.8817e-18,-359.916e-3,58.7884e-12,-37.09e-12,-211.068e-24,41.1983e-18,14.9246e-18,17.1537e-18
20e-3,0,200e-3,2,14e-9,2.3808e-9,38.0434e-18,-359.916e-3,113.991e-12,-71.9136e-12,-413.268e-24,41.6688e-18,15.0862e-18,17.4626e-18
40e-3,0,200e-3,2,14e-9,4.6163e-9,38.2164e-18,-359.916e-3,221.026e-12,-139.436e-12,-809.153e-24,42.1659e-18,15.2592e-18,17.7867e-18
60e-3,0,200e-3,2,14e-9,8.9503e-9,38.4016e-18,-359.916e-3,428.549e-12,-270.355e-12,-1.5841e-21,42.6893e-18,15.4444e-18,18.1249e-18
80e-3,0,200e-3,2,14e-9,17.3515e-9,38.6e-18,-359.916e-3,830.858e-12,-524.174e-12,-3.1011e-21,43.2384e-18,15.6428e-18,18.4756e-18
100e-3,0,200e-3,2,14e-9,33.6317e-9,38.8126e-18,-359.916e-3,1.6106e-9,-1.0161e-9,-6.0692e-21,43.8131e-18,15.8553e-18,18.8379e-18
120e-3,0,200e-3,2,14e-9,65.1612e-9,39.0401e-18,-359.916e-3,3.1213e-9,-1.9696e-9,-11.8717e-21,44.4148e-18,16.0827e-18,19.2121e-18
140e-3,0,200e-3,2,14e-9,126.154e-9,39.2835e-18,-359.916e-3,6.0461e-9,-3.8162e-9,-23.1976e-21,45.0487e-18,16.3258e-18,19.6029e-18
160e-3,0,200e-3,2,14e-9,243.882e-9,39.5435e-18,-359.916e-3,11.7001e-9,-7.3888e-9,-45.2353e-21,45.7281e-18,16.5853e-18,20.0228e-18
180e-3,0,200e-3,2,14e-9,470.162e-9,39.8208e-18,-359.916e-3,22.599e-9,-14.2856e-9,-87.858e-21,46.4818e-18,16.8616e-18,20.5001e-18
200e-3,0,200e-3,2,14e-9,901.625e-9,40.1159e-18,-359.916e-3,43.4964e-9,-27.5463e-9,-169.348e-21,47.3661e-18,17.1548e-18,21.0913e-18
220e-3,0,200e-3,2,14e-9,1.7122e-6,40.4294e-18,-359.916e-3,83.1711e-9,-52.8518e-9,-321.846e-21,48.4823e-18,17.465e-18,21.8973e-18
240e-3,0,200e-3,2,14e-9,3.1961e-6,40.7623e-18,-359.916e-3,157.189e-9,-100.49e-9,-596.525e-21,49.9896e-18,17.7924e-18,23.0773e-18
260e-3,0,200e-3,2,14e-9,5.7973e-6,41.1168e-18,-359.916e-3,291.335e-9,-188.117e-9,-1.0609e-18,52.0889e-18,18.1385e-18,24.8304e-18
280e-3,0,200e-3,2,14e-9,10.074e-6,41.4965e-18,-359.916e-3,524.173e-9,-343.56e-9,-1.7754e-18,54.9378e-18,18.5083e-18,27.3095e-18
300e-3,0,200e-3,2,14e-9,16.5482e-6,41.907e-18,-359.916e-3,906.314e-9,-605.784e-9,-2.7509e-18,58.5184e-18,18.9111e-18,30.4873e-18
320e-3,0,200e-3,2,14e-9,25.5038e-6,42.3543e-18,-359.916e-3,1.4958e-6,-1.0221e-6,-3.9246e-18,62.5937e-18,19.3596e-18,34.1141e-18
340e-3,0,200e-3,2,14e-9,36.888e-6,42.8437e-18,-359.916e-3,2.3530e-6,-1.6421e-6,-5.1934e-18,66.8403e-18,19.866e-18,37.8543e-18
360e-3,0,200e-3,2,14e-9,50.3675e-6,43.3792e-18,-359.916e-3,3.5388e-6,-2.5116e-6,-6.4714e-18,71.0202e-18,20.4398e-18,41.4604e-18
380e-3,0,200e-3,2,14e-9,65.4414e-6,43.9657e-18,-359.916e-3,5.1173e-6,-3.6675e-6,-7.7209e-18,75.0456e-18,21.0914e-18,44.8342e-18
400e-3,0,200e-3,2,14e-9,81.5244e-6,44.6117e-18,-359.916e-3,7.1629e-6,-5.1360e-6,-8.9471e-18,78.9471e-18,21.8362e-18,47.9909e-18
420e-3,0,200e-3,2,14e-9,97.9888e-6,45.3305e-18,-359.916e-3,9.7695e-6,-6.9310e-6,-10.1762e-18,82.8136e-18,22.6975e-18,50.996e-18
440e-3,0,200e-3,2,14e-9,114.2e-6,46.1374e-18,-359.916e-3,13.0567e-6,-9.0538e-6,-11.4281e-18,86.7322e-18,23.7025e-18,53.9097e-18
460e-3,0,200e-3,2,14e-9,129.568e-6,47.0419e-18,-359.916e-3,17.1653e-6,-11.4934e-6,-12.6964e-18,90.7385e-18,24.8701e-18,56.7484e-18
480e-3,0,200e-3,2,14e-9,143.608e-6,48.0404e-18,-359.916e-3,22.2385e-6,-14.2277e-6,-13.9449e-18,94.7968e-18,26.1996e-18,59.4772e-18
500e-3,0,200e-3,2,14e-9,155.991e-6,49.1165e-18,-359.916e-3,28.3955e-6,-17.2267e-6,-15.124e-18,98.8238e-18,27.6683e-18,62.0354e-18
520e-3,0,200e-3,2,14e-9,166.543e-6,50.2471e-18,-359.916e-3,35.71e-6,-20.4551e-6,-16.1927e-18,102.733e-18,29.2423e-18,64.3706e-18
540e-3,0,200e-3,2,14e-9,175.225e-6,51.4101e-18,-359.916e-3,44.2036e-6,-23.8759e-6,-17.1293e-18,106.463e-18,30.8869e-18,66.4563e-18
560e-3,0,200e-3,2,14e-9,182.085e-6,52.5879e-18,-359.916e-3,53.8505e-6,-27.452e-6,-17.9298e-18,109.985e-18,32.5734e-18,68.2916e-18
580e-3,0,200e-3,2,14e-9,187.226e-6,53.7673e-18,-359.916e-3,64.5877e-6,-31.1478e-6,-18.6019e-18,113.292e-18,34.2795e-18,69.8922e-18
600e-3,0,200e-3,2,14e-9,190.777e-6,54.9387e-18,-359.916e-3,76.326e-6,-34.9304e-6,-19.159e-18,116.391e-18,35.9884e-18,71.2822e-18
620e-3,0,200e-3,2,14e-9,192.884e-6,56.095e-18,-359.916e-3,88.9589e-6,-38.7693e-6,-19.6164e-18,119.295e-18,37.6872e-18,72.488e-18
640e-3,0,200e-3,2,14e-9,193.695e-6,57.2308e-18,-359.916e-3,102.37e-6,-42.6371e-6,-19.9892e-18,122.021e-18,39.3658e-18,73.5354e-18
660e-3,0,200e-3,2,14e-9,193.359e-6,58.3418e-18,-359.916e-3,116.438e-6,-46.5094e-6,-20.2914e-18,124.584e-18,41.016e-18,74.4485e-18
680e-3,0,200e-3,2,14e-9,192.018e-6,59.4247e-18,-359.916e-3,131.044e-6,-50.3648e-6,-20.5354e-18,127e-18,42.6312e-18,75.2483e-18
700e-3,0,200e-3,2,14e-9,189.811e-6,60.4766e-18,-359.916e-3,146.069e-6,-54.1844e-6,-20.7322e-18,129.28e-18,44.2062e-18,75.9536e-18
720e-3,0,200e-3,2,14e-9,186.864e-6,61.4956e-18,-359.916e-3,161.403e-6,-57.9523e-6,-20.8908e-18,131.437e-18,45.7368e-18,76.5801e-18
740e-3,0,200e-3,2,14e-9,183.297e-6,62.4802e-18,-359.916e-3,176.942e-6,-61.6548e-6,-21.0192e-18,133.481e-18,47.2199e-18,77.1415e-18
760e-3,0,200e-3,2,14e-9,179.216e-6,63.4295e-18,-359.916e-3,192.594e-6,-65.2807e-6,-21.1238e-18,135.423e-18,48.6535e-18,77.6491e-18
780e-3,0,200e-3,2,14e-9,174.72e-6,64.3429e-18,-359.916e-3,208.271e-6,-68.8207e-6,-21.21e-18,137.269e-18,50.0362e-18,78.1124e-18
800e-3,0,200e-3,2,14e-9,169.895e-6,65.2205e-18,-359.916e-3,223.9e-6,-72.2673e-6,-21.2821e-18,139.027e-18,51.3674e-18,78.5394e-18
0,0,200e-3,6,14e-9,4.3939e-9,113.735e-18,-354.533e-3,210.33e-12,-132.726e-12,-757.364e-24,123.858e-18,44.8638e-18,51.6345e-18
20e-3,0,200e-3,6,14e-9,8.5198e-9,114.227e-18,-354.533e-3,407.83e-12,-257.344e-12,-1.4829e-21,125.285e-18,45.355e-18,52.5702e-18
40e-3,0,200e-3,6,14e-9,16.5195e-9,114.752e-18,-354.533e-3,790.766e-12,-498.974e-12,-2.9034e-21,126.792e-18,45.8808e-18,53.5513e-18
60e-3,0,200e-3,6,14e-9,32.0281e-9,115.315e-18,-354.533e-3,1.5332e-9,-967.463e-12,-5.6843e-21,128.378e-18,46.4438e-18,54.5739e-18
80e-3,0,200e-3,6,14e-9,62.0885e-9,115.918e-18,-354.533e-3,2.9724e-9,-1.8757e-9,-11.127e-21,130.041e-18,47.0468e-18,55.6338e-18
100e-3,0,200e-3,6,14e-9,120.334e-9,116.564e-18,-354.533e-3,5.7617e-9,-3.6362e-9,-21.7743e-21,131.781e-18,47.6925e-18,56.7288e-18
120e-3,0,200e-3,6,14e-9,233.109e-9,117.256e-18,-354.533e-3,11.1651e-9,-7.0474e-9,-42.583e-21,133.607e-18,48.3837e-18,57.863e-18
140e-3,0,200e-3,6,14e-9,451.169e-9,117.996e-18,-354.533e-3,21.6226e-9,-13.6526e-9,-83.1732e-21,135.537e-18,49.1224e-18,59.0548e-18
160e-3,0,200e-3,6,14e-9,871.695e-9,118.786e-18,-354.533e-3,41.8262e-9,-26.4255e-9,-162.055e-21,137.622e-18,49.9105e-18,60.352e-18
180e-3,0,200e-3,6,14e-9,1.6786e-6,119.628e-18,-354.533e-3,80.728e-9,-51.0627e-9,-314.252e-21,139.967e-18,50.7491e-18,61.8577e-18
200e-3,0,200e-3,6,14e-9,3.2123e-6,120.524e-18,-354.533e-3,155.161e-9,-98.3578e-9,-603.921e-21,142.77e-18,51.6387e-18,63.7713e-18
220e-3,0,200e-3,6,14e-9,6.0778e-6,121.476e-18,-354.533e-3,295.939e-9,-188.347e-9,-1.1415e-18,146.38e-18,52.5794e-18,66.4402e-18
240e-3,0,200e-3,6,14e-9,11.2721e-6,122.489e-18,-354.533e-3,556.871e-9,-356.89e-9,-2.0962e-18,151.318e-18,53.5728e-18,70.3853e-18
260e-3,0,200e-3,6,14e-9,20.2408e-6,123.569e-18,-354.533e-3,1.0249e-6,-664.326e-9,-3.675e-18,158.188e-18,54.6259e-18,76.2019e-18
280e-3,0,200e-3,6,14e-9,34.6841e-6,124.729e-18,-354.533e-3,1.8261e-6,-1.2030e-6,-6.0322e-18,167.357e-18,55.7569e-18,84.2405e-18
300e-3,0,200e-3,6,14e-9,56.0284e-6,125.988e-18,-354.533e-3,3.1195e-6,-2.0979e-6,-9.1417e-18,178.587e-18,56.9976e-18,94.2292e-18
320e-3,0,200e-3,6,14e-9,84.8612e-6,127.362e-18,-354.533e-3,5.0821e-6,-3.4943e-6,-12.7674e-18,191.041e-18,58.3868e-18,105.294e-18
340e-3,0,200e-3,6,14e-9,120.769e-6,128.868e-18,-354.533e-3,7.8947e-6,-5.5396e-6,-16.5978e-18,203.778e-18,59.9589e-18,116.459e-18
360e-3,0,200e-3,6,14e-9,162.586e-6,130.516e-18,-354.533e-3,11.7408e-6,-8.3646e-6,-20.4104e-18,216.202e-18,61.7422e-18,127.099e-18
380e-3,0,200e-3,6,14e-9,208.731e-6,132.324e-18,-354.533e-3,16.818e-6,-12.072e-6,-24.1314e-18,228.159e-18,63.7699e-18,137.029e-18
400e-3,0,200e-3,6,14e-9,257.407e-6,134.321e-18,-354.533e-3,23.3622e-6,-16.7307e-6,-27.8004e-18,239.807e-18,66.0945e-18,146.353e-18
420e-3,0,200e-3,6,14e-9,306.719e-6,136.549e-18,-354.533e-3,31.6746e-6,-22.3725e-6,-31.4982e-18,251.428e-18,68.7914e-18,155.277e-18
440e-3,0,200e-3,6,14e-9,354.786e-6,139.052e-18,-354.533e-3,42.134e-6,-28.9912e-6,-35.2687e-18,263.254e-18,71.9394e-18,163.955e-18
460e-3,0,200e-3,6,14e-9,399.906e-6,141.851e-18,-354.533e-3,55.1725e-6,-36.5442e-6,-39.0673e-18,275.336e-18,75.5826e-18,172.393e-18
480e-3,0,200e-3,6,14e-9,440.741e-6,144.922e-18,-354.533e-3,71.2091e-6,-44.9587e-6,-42.7678e-18,287.517e-18,79.6995e-18,180.457e-18
500e-3,0,200e-3,6,14e-9,476.429e-6,148.209e-18,-354.533e-3,90.5701e-6,-54.1395e-6,-46.2234e-18,299.532e-18,84.2093e-18,187.963e-18
520e-3,0,200e-3,6,14e-9,506.572e-6,151.64e-18,-354.533e-3,113.436e-6,-63.9788e-6,-49.3252e-18,311.137e-18,89.0061e-18,194.771e-18
540e-3,0,200e-3,6,14e-9,531.13e-6,155.153e-18,-354.533e-3,139.831e-6,-74.3651e-6,-52.0237e-18,322.173e-18,93.9895e-18,200.824e-18
560e-3,0,200e-3,6,14e-9,550.299e-6,158.698e-18,-354.533e-3,169.644e-6,-85.1881e-6,-54.3182e-18,332.574e-18,99.0781e-18,206.135e-18
580e-3,0,200e-3,6,14e-9,564.413e-6,162.238e-18,-354.533e-3,202.663e-6,-96.3433e-6,-56.2376e-18,342.332e-18,104.21e-18,210.762e-18
600e-3,0,200e-3,6,14e-9,573.878e-6,165.747e-18,-354.533e-3,238.604e-6,-107.734e-6,-57.8244e-18,351.475e-18,109.338e-18,214.777e-18
620e-3,0,200e-3,6,14e-9,579.132e-6,169.205e-18,-354.533e-3,277.137e-6,-119.27e-6,-59.1248e-18,360.048e-18,114.425e-18,218.262e-18
640e-3,0,200e-3,6,14e-9,580.621e-6,172.597e-18,-354.533e-3,317.908e-6,-130.874e-6,-60.1834e-18,368.097e-18,119.444e-18,221.292e-18
660e-3,0,200e-3,6,14e-9,578.788e-6,175.911e-18,-354.533e-3,360.554e-6,-142.473e-6,-61.0411e-18,375.669e-18,124.371e-18,223.938e-18
680e-3,0,200e-3,6,14e-9,574.056e-6,179.137e-18,-354.533e-3,404.715e-6,-154.006e-6,-61.7337e-18,382.807e-18,129.188e-18,226.259e-18
700e-3,0,200e-3,6,14e-9,566.829e-6,182.268e-18,-354.533e-3,450.045e-6,-165.419e-6,-62.2924e-18,389.55e-18,133.88e-18,228.31e-18
720e-3,0,200e-3,6,14e-9,557.483e-6,185.299e-18,-354.533e-3,496.217e-6,-176.665e-6,-62.7437e-18,395.932e-18,138.435e-18,230.137e-18
740e-3,0,200e-3,6,14e-9,546.363e-6,188.225e-18,-354.533e-3,542.928e-6,-187.706e-6,-63.1097e-18,401.983e-18,142.845e-18,231.778e-18
760e-3,0,200e-3,6,14e-9,533.785e-6,191.044e-18,-354.533e-3,589.903e-6,-198.51e-6,-63.4091e-18,407.731e-18,147.105e-18,233.266e-18
780e-3,0,200e-3,6,14e-9,520.031e-6,193.755e-18,-354.533e-3,636.894e-6,-209.05e-6,-63.657e-18,413.199e-18,151.211e-18,234.628e-18
800e-3,0,200e-3,6,14e-9,505.355e-6,196.359e-18,-354.533e-3,683.682e-6,-219.305e-6,-63.8659e-18,418.409e-18,155.163e-18,235.886e-18
0,0,200e-3,10,14e-9,7.8275e-9,189.589e-18,-352.511e-3,374.67e-12,-236.441e-12,-1.3499e-21,206.519e-18,74.8033e-18,86.1158e-18
20e-3,0,200e-3,10,14e-9,15.1775e-9,190.41e-18,-352.511e-3,726.486e-12,-458.439e-12,-2.6431e-21,208.903e-18,75.6241e-18,87.6785e-18
40e-3,0,200e-3,10,14e-9,29.4281e-9,191.289e-18,-352.511e-3,1.4086e-9,-888.884e-12,-5.1750e-21,211.419e-18,76.5027e-18,89.3168e-18
60e-3,0,200e-3,10,14e-9,57.0548e-9,192.229e-18,-352.511e-3,2.7311e-9,-1.7234e-9,-10.1316e-21,214.068e-18,77.4434e-18,91.0243e-18
80e-3,0,200e-3,10,14e-9,110.603e-9,193.237e-18,-352.511e-3,5.2948e-9,-3.3414e-9,-19.832e-21,216.845e-18,78.4511e-18,92.7944e-18
100e-3,0,200e-3,10,14e-9,214.351e-9,194.317e-18,-352.511e-3,10.2633e-9,-6.4774e-9,-38.8072e-21,219.755e-18,79.5302e-18,94.6243e-18
120e-3,0,200e-3,10,14e-9,415.211e-9,195.473e-18,-352.511e-3,19.8872e-9,-12.5537e-9,-75.8864e-21,222.808e-18,80.685e-18,96.5227e-18
140e-3,0,200e-3,10,14e-9,803.514e-9,196.709e-18,-352.511e-3,38.5107e-9,-24.318e-9,-148.195e-21,226.043e-18,81.9194e-18,98.5238e-18
160e-3,0,200e-3,10,14e-9,1.5520e-6,198.029e-18,-352.511e-3,74.4816e-9,-47.0631e-9,-288.641e-21,229.55e-18,83.2361e-18,100.714e-18
180e-3,0,200e-3,10,14e-9,2.9874e-6,199.436e-18,-352.511e-3,143.71e-9,-90.9198e-9,-559.347e-21,233.515e-18,84.6372e-18,103.278e-18
200e-3,0,200e-3,10,14e-9,5.7120e-6,200.934e-18,-352.511e-3,276.053e-9,-175.053e-9,-1.0735e-18,238.292e-18,86.1234e-18,106.569e-18
220e-3,0,200e-3,10,14e-9,10.7903e-6,202.526e-18,-352.511e-3,525.96e-9,-334.941e-9,-2.0247e-18,244.488e-18,87.6952e-18,111.193e-18
240e-3,0,200e-3,10,14e-9,19.959e-6,204.219e-18,-352.511e-3,987.923e-9,-633.759e-9,-3.7040e-18,253e-18,89.3561e-18,118.044e-18
260e-3,0,200e-3,10,14e-9,35.6942e-6,206.029e-18,-352.511e-3,1.8132e-6,-1.1769e-6,-6.4561e-18,264.822e-18,91.1192e-18,128.103e-18
280e-3,0,200e-3,10,14e-9,60.8293e-6,207.975e-18,-352.511e-3,3.2181e-6,-2.1243e-6,-10.5175e-18,280.49e-18,93.0175e-18,141.872e-18
300e-3,0,200e-3,10,14e-9,97.6361e-6,210.09e-18,-352.511e-3,5.4720e-6,-3.6883e-6,-15.8065e-18,299.486e-18,95.1063e-18,158.779e-18
320e-3,0,200e-3,10,14e-9,146.923e-6,212.403e-18,-352.511e-3,8.8710e-6,-6.1133e-6,-21.9036e-18,320.357e-18,97.4504e-18,177.307e-18
340e-3,0,200e-3,10,14e-9,207.847e-6,214.937e-18,-352.511e-3,13.7167e-6,-9.6430e-6,-28.2948e-18,341.567e-18,100.106e-18,195.861e-18
360e-3,0,200e-3,10,14e-9,278.377e-6,217.713e-18,-352.511e-3,20.3157e-6,-14.4914e-6,-34.6332e-18,362.199e-18,103.119e-18,213.48e-18
380e-3,0,200e-3,10,14e-9,355.827e-6,220.759e-18,-352.511e-3,29.0016e-6,-20.8244e-6,-40.8187e-18,382.064e-18,106.549e-18,229.916e-18
400e-3,0,200e-3,10,14e-9,437.183e-6,224.128e-18,-352.511e-3,40.1766e-6,-28.7506e-6,-46.9305e-18,401.457e-18,110.485e-18,245.372e-18
420e-3,0,200e-3,10,14e-9,519.281e-6,227.891e-18,-352.511e-3,54.3554e-6,-38.3166e-6,-53.1024e-18,420.852e-18,115.056e-18,260.196e-18
440e-3,0,200e-3,10,14e-9,599e-6,232.12e-18,-352.511e-3,72.1816e-6,-49.5059e-6,-59.3955e-18,440.615e-18,120.391e-18,274.624e-18
460e-3,0,200e-3,10,14e-9,673.554e-6,236.841e-18,-352.511e-3,94.379e-6,-62.242e-6,-65.7192e-18,460.791e-18,126.554e-18,288.638e-18
480e-3,0,200e-3,10,14e-9,740.789e-6,242.008e-18,-352.511e-3,121.637e-6,-76.399e-6,-71.8549e-18,481.094e-18,133.496e-18,301.998e-18
500e-3,0,200e-3,10,14e-9,799.35e-6,247.523e-18,-352.511e-3,154.477e-6,-91.8156e-6,-77.5605e-18,501.075e-18,141.076e-18,314.399e-18
520e-3,0,200e-3,10,14e-9,848.641e-6,253.268e-18,-352.511e-3,193.173e-6,-108.311e-6,-82.6641e-18,520.338e-18,149.116e-18,325.622e-18
540e-3,0,200e-3,10,14e-9,888.644e-6,259.138e-18,-352.511e-3,237.742e-6,-125.699e-6,-87.0926e-18,538.637e-18,157.452e-18,335.586e-18
560e-3,0,200e-3,10,14e-9,919.716e-6,265.053e-18,-352.511e-3,287.98e-6,-143.797e-6,-90.8513e-18,555.871e-18,165.95e-18,344.321e-18
580e-3,0,200e-3,10,14e-9,942.429e-6,270.955e-18,-352.511e-3,343.517e-6,-162.432e-6,-93.9915e-18,572.036e-18,174.511e-18,351.925e-18
600e-3,0,200e-3,10,14e-9,957.468e-6,276.801e-18,-352.511e-3,403.872e-6,-181.443e-6,-96.5852e-18,587.184e-18,183.058e-18,358.526e-18
620e-3,0,200e-3,10,14e-9,965.565e-6,282.558e-18,-352.511e-3,468.488e-6,-200.685e-6,-98.7095e-18,601.387e-18,191.532e-18,364.255e-18
640e-3,0,200e-3,10,14e-9,967.463e-6,288.203e-18,-352.511e-3,536.774e-6,-220.025e-6,-100.438e-18,614.725e-18,199.887e-18,369.238e-18
660e-3,0,200e-3,10,14e-9,963.896e-6,293.715e-18,-352.511e-3,608.124e-6,-239.347e-6,-101.838e-18,627.274e-18,208.084e-18,373.59e-18
680e-3,0,200e-3,10,14e-9,955.569e-6,299.079e-18,-352.511e-3,681.94e-6,-258.549e-6,-102.969e-18,639.107e-18,216.095e-18,377.413e-18
700e-3,0,200e-3,10,14e-9,943.149e-6,304.284e-18,-352.511e-3,757.647e-6,-277.542e-6,-103.881e-18,650.287e-18,223.894e-18,380.793e-18
720e-3,0,200e-3,10,14e-9,927.257e-6,309.319e-18,-352.511e-3,834.704e-6,-296.251e-6,-104.618e-18,660.87e-18,231.464e-18,383.806e-18
740e-3,0,200e-3,10,14e-9,908.464e-6,314.179e-18,-352.511e-3,912.612e-6,-314.613e-6,-105.217e-18,670.907e-18,238.791e-18,386.516e-18
760e-3,0,200e-3,10,14e-9,887.291e-6,318.861e-18,-352.511e-3,990.917e-6,-332.574e-6,-105.707e-18,680.441e-18,245.866e-18,388.975e-18
780e-3,0,200e-3,10,14e-9,864.202e-6,323.363e-18,-352.511e-3,1.0692e-3,-350.092e-6,-106.114e-18,689.513e-18,252.685e-18,391.228e-18
800e-3,0,200e-3,10,14e-9,839.616e-6,327.686e-18,-352.511e-3,1.1471e-3,-367.132e-6,-106.458e-18,698.157e-18,259.246e-18,393.312e-18
0,0,200e-3,20,14e-9,16.7594e-9,379.224e-18,-350.443e-3,802.173e-12,-506.236e-12,-2.8914e-21,413.171e-18,149.652e-18,172.319e-18
20e-3,0,200e-3,20,14e-9,32.4963e-9,380.869e-18,-350.443e-3,1.5554e-9,-981.552e-12,-5.6614e-21,417.947e-18,151.297e-18,175.45e-18
40e-3,0,200e-3,20,14e-9,63.0075e-9,382.629e-18,-350.443e-3,3.0158e-9,-1.9031e-9,-11.0846e-21,422.989e-18,153.057e-18,178.731e-18
60e-3,0,200e-3,20,14e-9,122.157e-9,384.515e-18,-350.443e-3,5.8473e-9,-3.6900e-9,-21.7009e-21,428.295e-18,154.943e-18,182.152e-18
80e-3,0,200e-3,20,14e-9,236.801e-9,386.534e-18,-350.443e-3,11.336e-9,-7.1541e-9,-42.4774e-21,433.861e-18,156.962e-18,185.699e-18
100e-3,0,200e-3,20,14e-9,458.909e-9,388.698e-18,-350.443e-3,21.9726e-9,-13.8683e-9,-83.1153e-21,439.694e-18,159.124e-18,189.369e-18
120e-3,0,200e-3,20,14e-9,888.871e-9,391.014e-18,-350.443e-3,42.5744e-9,-26.8765e-9,-162.513e-21,445.822e-18,161.439e-18,193.183e-18
140e-3,0,200e-3,20,14e-9,1.7198e-6,393.491e-18,-350.443e-3,82.4358e-9,-52.0594e-9,-317.3e-21,452.331e-18,163.912e-18,197.219e-18
160e-3,0,200e-3,20,14e-9,3.3212e-6,396.136e-18,-350.443e-3,159.406e-9,-100.738e-9,-617.772e-21,459.413e-18,166.551e-18,201.663e-18
180e-3,0,200e-3,20,14e-9,6.3894e-6,398.957e-18,-350.443e-3,307.465e-9,-194.562e-9,-1.1962e-18,467.469e-18,169.358e-18,206.911e-18
